source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,1.0702174430015862e-242,0.32398015178984696,0.32398015178984696,<--,"(0,0) <-- (1,0)"
T1,T2,1,7.471264905428485e-98,0.2078340908054154,0.2078340908054154,-->,"(0,-1) --> (1,0)"
T1,C,0,8.382855015511292e-59,0.16081479988005953,0.16081479988005953,-->,"(0,0) --> (4,0)"
T1,C,1,1.583000893052663e-14,0.07677556325878922,0.07677556325878922,-->,"(0,-1) --> (4,0)"
T1,u1,0,0.001439546221114197,0.031889025191338766,0.031889025191338766,<--,"(0,0) <-- (6,0)"
T2,T1,0,1.0702174430015862e-242,0.32398015178984696,0.32398015178984696,-->,"(1,0) --> (0,0)"
T2,T1,1,1.1878138119040667e-103,0.21386166635765813,0.21386166635765813,-->,"(1,-1) --> (0,0)"
T2,C,0,9.858021891674027e-54,0.15358394963397662,0.15358394963397662,-->,"(1,0) --> (4,0)"
T2,C,1,8.548294353834089e-21,0.0934223386034692,0.0934223386034692,-->,"(1,-1) --> (4,0)"
T2,u2,0,1.0411527615085458e-09,0.06101098990940283,0.06101098990940283,<--,"(1,0) <-- (7,0)"
T3,C,2,0.0018674184436619729,0.0311282870229777,0.0311282870229777,<->,"(2,-2) <-> (4,0)"
T3,P,2,0.00037895333375722467,0.03557558758191902,0.03557558758191902,<->,"(2,-2) <-> (5,0)"
T3,u3,0,3.32898366387708e-24,0.10128757915948848,0.10128757915948848,<--,"(2,0) <-- (8,0)"
T4,C,2,0.011222033549132258,0.025377749617724824,0.025377749617724824,-->,"(3,-2) --> (4,0)"
T4,P,1,0.0034341322812392705,0.029277327758802568,0.029277327758802568,-->,"(3,-1) --> (5,0)"
T4,u4,0,7.928300715650728e-14,0.0746462613927334,0.0746462613927334,<--,"(3,0) <-- (9,0)"
C,T1,0,8.382855015511292e-59,0.16081479988005953,0.16081479988005953,<--,"(4,0) <-- (0,0)"
C,T1,1,2.870493772222325e-26,0.10584025684936345,0.10584025684936345,-->,"(4,-1) --> (0,0)"
C,T2,0,9.858021891674027e-54,0.15358394963397662,0.15358394963397662,<--,"(4,0) <-- (1,0)"
