source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,0.0,0.5804507273504984,0.5804507273504984,<->,"(0,0) <-> (1,0)"
T1,T2,1,3.613397173206137e-104,0.2143812177474261,0.2143812177474261,<->,"(0,-1) <-> (1,0)"
T1,T2,2,9.166903591282507e-09,-0.05744598645577224,0.05744598645577224,<->,"(0,-2) <-> (1,0)"
T1,C,0,3.94454758823463e-111,0.22147222057266647,0.22147222057266647,-->,"(0,0) --> (4,0)"
T1,C,1,4.245807305721636e-09,0.058758592244186,0.058758592244186,-->,"(0,-1) --> (4,0)"
T1,C,2,0.016369899811869724,-0.024030410061076965,0.024030410061076965,-->,"(0,-2) --> (4,0)"
T1,u1,0,6.154339749042525e-05,0.04007509049773962,0.04007509049773962,<--,"(0,0) <-- (6,0)"
T2,T1,0,0.0,0.5804507273504984,0.5804507273504984,<->,"(1,0) <-> (0,0)"
T2,T1,1,1.9142083828245733e-91,0.20090907991282742,0.20090907991282742,<->,"(1,-1) <-> (0,0)"
T2,T1,2,0.0009555529295176776,0.03304625741434025,0.03304625741434025,<->,"(1,-2) <-> (0,0)"
T2,C,0,1.5049598992059801e-112,0.2228702951231471,0.2228702951231471,-->,"(1,0) --> (4,0)"
T2,C,1,2.5757475181191767e-15,0.0790642563186972,0.0790642563186972,-->,"(1,-1) --> (4,0)"
T2,C,2,3.006192242769518e-08,-0.055433323543819704,0.055433323543819704,-->,"(1,-2) --> (4,0)"
T2,u2,0,1.8550019781192953e-05,0.04282163951178467,0.04282163951178467,<--,"(1,0) <-- (7,0)"
T3,C,2,0.00011893825368953005,0.03851211791243159,0.03851211791243159,<->,"(2,-2) <-> (4,0)"
T3,P,2,7.049573752831684e-05,0.039767144511330774,0.039767144511330774,<->,"(2,-2) <-> (5,0)"
T3,u3,0,2.453658784819144e-35,0.1236330521732252,0.1236330521732252,<--,"(2,0) <-- (8,0)"
T4,C,0,0.019977151388367694,0.02329432959348757,0.02329432959348757,-->,"(3,0) --> (4,0)"
T4,C,2,2.8377696273801533e-05,0.041889870205390145,0.041889870205390145,-->,"(3,-2) --> (4,0)"
T4,P,1,0.0007613292037040443,0.033684777085637545,0.033684777085637545,-->,"(3,-1) --> (5,0)"
T4,u4,0,7.937354493073856e-24,0.10043710524798019,0.10043710524798019,<--,"(3,0) <-- (9,0)"
C,T1,0,3.94454758823463e-111,0.22147222057266647,0.22147222057266647,<--,"(4,0) <-- (0,0)"
C,T2,0,1.5049598992059801e-112,0.2228702951231471,0.2228702951231471,<--,"(4,0) <-- (1,0)"
C,T4,0,0.019977151388367694,0.02329432959348757,0.02329432959348757,<--,"(4,0) <-- (3,0)"
C,u3,0,0.0010385922170287082,0.03282669548828053,0.03282669548828053,<--,"(4,0) <-- (8,0)"
P,u2,0,0.00103599189858237,0.032825550351865934,0.032825550351865934,<--,"(5,0) <-- (7,0)"
P,u3,0,0.03440496834993449,0.02116909259189552,0.02116909259189552,<--,"(5,0) <-- (8,0)"
P,u4,0,5.9811889089511934e-05,0.040154481543944055,0.040154481543944055,<--,"(5,0) <-- (9,0)"
u1,T1,0,6.154339749042525e-05,0.04007509049773962,0.04007509049773962,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.37923720371350766,0.37923720371350766,-->,"(6,-1) --> (0,0)"
u1,T1,2,0.0,-0.48937320249476723,0.48937320249476723,-->,"(6,-2) --> (0,0)"
u1,C,1,3.971478750223295e-06,0.04615606528207198,0.04615606528207198,-->,"(6,-1) --> (4,0)"
u1,C,2,0.0001803815022622693,-0.03747920166428058,0.03747920166428058,-->,"(6,-2) --> (4,0)"
u1,P,1,6.923074337423512e-237,0.3202387287998129,0.3202387287998129,-->,"(6,-1) --> (5,0)"
u1,P,2,3.510066334571059e-55,0.15564681913345002,0.15564681913345002,-->,"(6,-2) --> (5,0)"
u2,T2,0,1.8550019781192953e-05,0.04282163951178467,0.04282163951178467,-->,"(7,0) --> (1,0)"
u2,T2,1,2.8124428746686438e-304,0.3605249749778068,0.3605249749778068,-->,"(7,-1) --> (1,0)"
u2,T2,2,0.0,-0.46844724747758315,0.46844724747758315,-->,"(7,-2) --> (1,0)"
u2,T3,1,0.04256467750993922,0.020289148330974987,0.020289148330974987,-->,"(7,-1) --> (2,0)"
u2,T3,2,0.042351723641253995,-0.02030802904421386,0.02030802904421386,-->,"(7,-2) --> (2,0)"
u2,C,1,1.9412800089976755e-06,0.047616265113184515,0.047616265113184515,-->,"(7,-1) --> (4,0)"
u2,C,2,7.93013984972228e-06,-0.044694127010240045,0.044694127010240045,-->,"(7,-2) --> (4,0)"
u2,P,0,0.00103599189858237,0.032825550351865934,0.032825550351865934,-->,"(7,0) --> (5,0)"
u2,P,1,5.800468324527039e-88,0.1970425359223367,0.1970425359223367,-->,"(7,-1) --> (5,0)"
u2,P,2,1.6573808430151096e-68,0.17373731275102186,0.17373731275102186,-->,"(7,-2) --> (5,0)"
u3,T3,0,2.453658784819144e-35,0.1236330521732252,0.1236330521732252,-->,"(8,0) --> (2,0)"
u3,T3,1,0.0,0.5408365894321595,0.5408365894321595,-->,"(8,-1) --> (2,0)"
u3,T3,2,7.795085267527558e-173,0.27499944014118605,0.27499944014118605,-->,"(8,-2) --> (2,0)"
u3,C,0,0.0010385922170287082,0.03282669548828053,0.03282669548828053,-->,"(8,0) --> (4,0)"
u3,C,1,4.6465481301132074e-60,0.16254645561037284,0.16254645561037284,-->,"(8,-1) --> (4,0)"
u3,C,2,6.845002766461918e-14,0.07488345400291818,0.07488345400291818,-->,"(8,-2) --> (4,0)"
u3,P,0,0.03440496834993449,0.02116909259189552,0.02116909259189552,-->,"(8,0) --> (5,0)"
u3,P,1,1.2339152163156952e-92,0.20221320072607613,0.20221320072607613,-->,"(8,-1) --> (5,0)"
u3,P,2,9.276240995914712e-35,0.12262980418822014,0.12262980418822014,-->,"(8,-2) --> (5,0)"
u4,T4,0,7.937354493073856e-24,0.10043710524798019,0.10043710524798019,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.528184258529281,0.528184258529281,-->,"(9,-1) --> (3,0)"
u4,T4,2,5.429984397407911e-139,0.2471785028442336,0.2471785028442336,-->,"(9,-2) --> (3,0)"
u4,C,1,7.831066095726414e-47,0.1431268078129413,0.1431268078129413,-->,"(9,-1) --> (4,0)"
u4,C,2,3.228833276217194e-13,0.07283015821136829,0.07283015821136829,-->,"(9,-2) --> (4,0)"
u4,P,0,5.9811889089511934e-05,0.040154481543944055,0.040154481543944055,-->,"(9,0) --> (5,0)"
u4,P,1,7.238738336998644e-78,0.18533898533620496,0.18533898533620496,-->,"(9,-1) --> (5,0)"
