source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,1.0531988563122124e-209,0.30207294715293215,0.30207294715293215,-->,"(0,0) --> (1,0)"
T1,T2,1,4.0204376504850144e-104,0.21437568032114832,0.21437568032114832,-->,"(0,-1) --> (1,0)"
T1,C,0,9.33547968391537e-50,0.14767734294360219,0.14767734294360219,-->,"(0,0) --> (4,0)"
T1,C,1,1.0457571942717997e-13,0.07433813771584696,0.07433813771584696,-->,"(0,-1) --> (4,0)"
T1,C,2,0.017121766799191324,0.023861900994558125,0.023861900994558125,-->,"(0,-2) --> (4,0)"
T1,P,0,0.01190149694705172,-0.02517612905243791,0.02517612905243791,-->,"(0,0) --> (5,0)"
T1,u1,0,0.0008911022110599523,0.03324485865332408,0.03324485865332408,<--,"(0,0) <-- (6,0)"
T2,T1,0,1.0531988563122124e-209,0.30207294715293215,0.30207294715293215,<--,"(1,0) <-- (0,0)"
T2,T1,1,1.5540761722399358e-233,0.3180805476533495,0.3180805476533495,-->,"(1,-1) --> (0,0)"
T2,C,0,3.311385238321379e-48,0.14530544703773196,0.14530544703773196,-->,"(1,0) --> (4,0)"
T2,C,1,2.597106288539863e-21,0.09468104537283865,0.09468104537283865,-->,"(1,-1) --> (4,0)"
T2,u2,0,2.6962695123155063e-08,0.05561773969736613,0.05561773969736613,<--,"(1,0) <-- (7,0)"
T3,C,2,0.00025105813841589124,0.036637062716089075,0.036637062716089075,<->,"(2,-2) <-> (4,0)"
T3,P,2,0.0005286473612296428,0.034691874476535454,0.034691874476535454,<->,"(2,-2) <-> (5,0)"
T3,u3,0,2.9853036842751788e-27,0.1078662796090504,0.1078662796090504,<--,"(2,0) <-- (8,0)"
T4,C,2,0.003238234382554903,0.029468464252748877,0.029468464252748877,-->,"(3,-2) --> (4,0)"
T4,P,1,0.004265077488317478,0.028596363483237755,0.028596363483237755,-->,"(3,-1) --> (5,0)"
T4,u4,0,2.128663744388159e-12,0.07020450776662392,0.07020450776662392,<--,"(3,0) <-- (9,0)"
C,T1,0,9.33547968391537e-50,0.14767734294360219,0.14767734294360219,<--,"(4,0) <-- (0,0)"
C,T1,1,1.1285288259859957e-51,0.15050745495623397,0.15050745495623397,-->,"(4,-1) --> (0,0)"
C,T2,0,3.311385238321379e-48,0.14530544703773196,0.14530544703773196,<--,"(4,0) <-- (1,0)"
C,T2,1,2.908561001913453e-23,0.09921444888150269,0.09921444888150269,-->,"(4,-1) --> (1,0)"
C,T4,2,0.018295258969436432,0.02360971085412274,0.02360971085412274,<->,"(4,-2) <-> (3,0)"
C,u3,0,0.004828793525701393,0.028207116269202102,0.028207116269202102,<--,"(4,0) <-- (8,0)"
P,T1,0,0.01190149694705172,-0.02517612905243791,0.02517612905243791,<--,"(5,0) <-- (0,0)"
P,T1,1,3.6720334466454065e-11,-0.06616275887199347,0.06616275887199347,-->,"(5,-1) --> (0,0)"
