source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
104,57.77777777777777,0.27,0.152,0.128,0.078,0.07,0.048,0.044,0.04,0.04,0.04,0.232,0.172,0.162,0.124,0.126,0.124,0.126,0.126,-0.8278264690856537,-0.5609842574272288,0.9490312849149584,0.3151818843979825,-0.4276475141444285,-0.9039455755995992,8.950622172006547,49.358699056874414,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.2483479407256961,0.1898062569829917,-0.0769765525459971,57.77777777777777
114,63.33333333333333,0.236,0.124,0.112,0.066,0.062,0.05,0.048,0.034,0.034,0.032,0.242,0.162,0.164,0.136,0.142,0.132,0.128,0.124,-0.9193285256646756,0.3934908663478909,0.9407305566797732,-0.3391548609838345,-0.956635016270188,-0.2912892817213455,8.950622172006547,49.358699056874414,0.5606064853638627,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.2757985576994027,0.1881461113359546,-0.1721943029286338,63.33333333333333
124,68.88888888888889,0.246,0.13,0.132,0.08,0.082,0.048,0.046,0.046,0.052,0.05,0.244,0.172,0.16,0.134,0.136,0.126,0.13,0.128,-0.1656041754483111,0.9861923022788632,0.529585035721523,-0.8482568537535274,-0.8588586819729085,0.5122126164004147,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.0496812526344933,0.1059170071443046,-0.1545945627551235,68.88888888888889
134,74.44444444444444,0.252,0.134,0.13,0.084,0.07,0.052,0.056,0.05,0.048,0.042,0.252,0.17,0.158,0.132,0.138,0.124,0.128,0.128,0.7403758899524474,0.6721930835534694,-0.1083422905364747,-0.9941136494794296,-0.1983791711210513,0.9801253514042604,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,57.47106890792524,0.501053060913115,0.1231842627574149,0.2221127669857342,-0.0216684581072949,-0.0357082508017892,74.44444444444444
144,80.0,0.26,0.142,0.126,0.08,0.078,0.05,0.054,0.048,0.048,0.046,0.25,0.182,0.168,0.14,0.132,0.126,0.126,0.13,0.965657776549278,-0.2598173562137541,-0.6998746875935423,-0.7142656520272002,0.592073514707223,0.8058839576404507,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.501053060913115,0.1231842627574149,0.2896973329647834,-0.1399749375187084,0.1065732326473001,80.0
154,85.55555555555556,0.25,0.132,0.122,0.088,0.062,0.058,0.048,0.056,0.05,0.042,0.288,0.194,0.168,0.15,0.144,0.13,0.13,0.118,0.3031183567457022,-0.9529529168871804,-0.9917029117035484,-0.1285509039980052,0.9946141324939038,0.10364712945084,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.1231842627574149,0.0909355070237106,-0.1983405823407096,0.1790305438489026,85.55555555555556
164,91.1111111111111,0.23,0.132,0.12,0.078,0.072,0.048,0.052,0.05,0.044,0.04,0.236,0.148,0.136,0.104,0.106,0.092,0.09,0.092,-0.6381066823479474,-0.7699479605420717,-0.8588586819729076,0.5122126164004163,0.7455079269466744,-0.6664967598268366,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,-0.1914320047043842,-0.1717717363945815,0.1341914268504014,91.1111111111111
174,96.66666666666666,0.246,0.14,0.13,0.08,0.064,0.056,0.064,0.052,0.042,0.036,0.238,0.146,0.132,0.102,0.088,0.092,0.08,0.084,-0.9926593804706332,0.1209435999284741,-0.3582292822368287,0.9336336440746372,0.0079631837859373,-0.99996829334934,9.585600906990056,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,-0.2977978141411899,-0.0716458564473657,0.0014333730814687,96.66666666666666
184,102.2222222222222,0.252,0.122,0.124,0.07,0.072,0.052,0.062,0.048,0.04,0.04,0.244,0.154,0.142,0.108,0.098,0.096,0.088,0.08,-0.4345656220718935,0.90064017238477,0.295803023278522,0.9552489578216172,-0.7347988423875798,-0.678285088459029,9.585600906990056,55.85323838427506,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,-0.130369686621568,0.0591606046557044,-0.1322637916297643,102.2222222222222
194,107.77777777777776,0.268,0.132,0.128,0.082,0.08,0.062,0.058,0.038,0.048,0.046,0.248,0.162,0.134,0.108,0.094,0.09,0.096,0.09,0.5230657651576964,0.8522923238654644,0.8231649376246212,0.5678023295702946,-0.9961386609048648,0.0877938964317145,9.585600906990056,55.85323838427506,0.6244358458882325,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.1569197295473089,0.1646329875249242,-0.1793049589628756,107.77777777777776
204,113.33333333333331,0.34,0.232,0.232,0.184,0.176,0.166,0.164,0.15,0.154,0.148,0.25,0.158,0.144,0.102,0.104,0.092,0.09,0.086,0.9997929001426692,0.0203508433316829,0.9980266527163616,-0.0627917229240817,-0.6048328224062841,0.7963524702919231,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.2999378700428007,0.1996053305432723,-0.1088699080331311,113.33333333333331
214,118.88888888888889,0.34,0.238,0.226,0.176,0.172,0.166,0.152,0.16,0.148,0.154,0.256,0.16,0.148,0.106,0.104,0.082,0.08,0.086,0.5573150535176614,-0.8303011087085252,0.7455079269466744,-0.6664967598268366,0.1827446700862667,0.983160406828439,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,48.901526117652935,0.6009096517915906,0.0830246028111738,0.1671945160552984,0.1491015853893349,0.032894040615528,118.88888888888889
224,124.44444444444444,0.334,0.234,0.226,0.184,0.174,0.16,0.158,0.156,0.148,0.146,0.25,0.164,0.14,0.112,0.096,0.094,0.086,0.082,-0.3975556831214329,-0.9175780505318611,0.1737437124748847,-0.9847909028699668,0.8505923298201333,0.5258257206063217,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6009096517915906,0.0830246028111738,-0.1192667049364298,0.0347487424949769,0.153106619367624,124.44444444444444
234,130.0,0.32,0.232,0.23,0.174,0.176,0.162,0.158,0.144,0.154,0.15,0.25,0.164,0.136,0.098,0.098,0.092,0.088,0.076,-0.9869155581206488,-0.1612379643241888,-0.4724219863984661,-0.8813724903622346,0.9611527245021164,-0.276017101249467,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0830246028111738,-0.2960746674361946,-0.0944843972796932,0.1730074904103809,130.0
244,135.55555555555554,0.336,0.224,0.218,0.178,0.174,0.156,0.156,0.152,0.154,0.154,0.196,0.106,0.064,0.038,0.026,0.014,0.012,0.008,-0.6689098203780243,0.743343562696173,-0.9162845541178744,-0.400527921479899,0.4419893909578907,-0.897020277519228,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,-0.2006729461134072,-0.1832569108235748,0.0795580903724203,135.55555555555554
254,141.11111111111111,0.294,0.206,0.186,0.164,0.168,0.148,0.148,0.148,0.158,0.152,0.212,0.102,0.082,0.034,0.026,0.018,0.012,0.004,0.2640885213844694,0.9644984462781496,-0.9677707302573794,0.2518329082091905,-0.3667545680323215,-0.930317734339954,6.514176892075508,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.0792265564153408,-0.1935541460514759,-0.0660158222458178,141.11111111111111
264,146.66666666666666,0.308,0.212,0.194,0.164,0.158,0.148,0.154,0.15,0.152,0.152,0.222,0.1,0.07,0.034,0.02,0.022,0.014,0.018,0.9542850944926968,0.2988979063644716,-0.6048328224062841,0.7963524702919231,-0.9352099151945376,-0.3540937933963622,6.514176892075508,50.297776405427406,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.286285528347809,-0.1209665644812568,-0.1683377847350167,146.66666666666666
274,152.2222222222222,0.292,0.208,0.19,0.164,0.166,0.144,0.152,0.142,0.156,0.158,0.22,0.102,0.082,0.038,0.026,0.018,0.01,0.004,0.7671163526355301,-0.641507990222383,0.0171099101996514,0.9998536147721624,-0.8909386274970502,0.4541237298728974,6.514176892075508,50.297776405427406,0.5932412050650578,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.230134905790659,0.0034219820399302,-0.160368952949469,152.2222222222222
284,157.77777777777777,0.278,0.204,0.18,0.154,0.15,0.142,0.142,0.144,0.14,0.144,0.206,0.104,0.07,0.044,0.028,0.018,0.024,0.006,-0.1253356260964291,-0.9921143990644506,0.6317257433241713,0.7751919666905245,-0.2629461685166028,0.9648105059867654,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,-0.0376006878289287,0.1263451486648342,-0.0473303103329885,157.77777777777777
294,163.33333333333331,0.27,0.186,0.178,0.152,0.15,0.14,0.144,0.134,0.13,0.138,0.232,0.112,0.092,0.048,0.028,0.024,0.018,0.012,-0.902554608210187,-0.4305754047766267,0.9758205177669764,0.2185733677852591,0.5373221810064718,0.843377065018043,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,43.20424067715689,0.6225079208546062,0.0065913011942075,-0.270766382463056,0.1951641035533952,0.0967179925811649,163.33333333333331
304,168.88888888888889,0.276,0.198,0.176,0.154,0.138,0.142,0.138,0.136,0.14,0.136,0.218,0.106,0.078,0.038,0.03,0.02,0.016,0.016,-0.8499690458793281,0.5268326309626091,0.9020440841114932,-0.4316439161154221,0.9855501955689284,0.1693836238071637,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.6225079208546062,0.0065913011942075,-0.2549907137637984,0.1804088168222986,0.1773990352024071,168.88888888888889
314,174.44444444444443,0.274,0.202,0.182,0.156,0.138,0.138,0.138,0.142,0.152,0.128,0.218,0.098,0.08,0.042,0.03,0.02,0.022,0.016,-0.0159258626000982,0.9998731754079828,0.4419893909578875,-0.8970202775192296,0.7880698563115249,-0.6155858198278551,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0065913011942075,-0.0047777587800294,0.0883978781915775,0.1418525741360745,174.44444444444443
324,180.0,0.282,0.204,0.188,0.15,0.148,0.142,0.148,0.14,0.136,0.142,0.242,0.132,0.102,0.06,0.068,0.04,0.044,0.044,0.8327594853077798,0.5536349335346549,-0.2073364206067587,-0.9782697014065076,0.0742654455843613,-0.9972385088794736,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.2498278455923339,-0.0414672841213517,0.013367780205185,180.0
334,185.55555555555557,0.286,0.194,0.18,0.154,0.152,0.148,0.146,0.146,0.136,0.138,0.246,0.124,0.114,0.07,0.06,0.044,0.046,0.048,0.915809602890819,-0.4016127130121261,-0.767875494257776,-0.6405991143596564,-0.6881958664651078,-0.7255249474555231,6.437740881736019,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.2747428808672457,-0.1535750988515552,-0.1238752559637194,185.55555555555557
344,191.11111111111111,0.278,0.202,0.192,0.162,0.158,0.142,0.136,0.138,0.146,0.134,0.232,0.126,0.11,0.074,0.058,0.04,0.054,0.034,0.15686859504841,-0.9876194833474772,-0.9995907169932172,-0.0286076650739901,-0.999768099461336,0.0215347927658558,6.437740881736019,43.84804287970621,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.047060578514523,-0.1999181433986434,-0.1799582579030404,191.11111111111111
354,196.66666666666663,0.292,0.204,0.188,0.164,0.15,0.146,0.148,0.134,0.14,0.138,0.23,0.122,0.112,0.068,0.058,0.044,0.048,0.046,-0.7462966756449163,-0.6656134553337595,-0.8032557266939547,0.5956343152752086,-0.6563167561777931,0.7544854641146238,6.437740881736019,43.84804287970621,0.6384064241763678,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,-0.2238890026934749,-0.1606511453387909,-0.1181370161120027,196.66666666666663
364,202.2222222222222,0.226,0.112,0.088,0.054,0.05,0.036,0.034,0.032,0.032,0.046,0.234,0.124,0.102,0.068,0.07,0.048,0.044,0.04,-0.9633202244737608,0.2683545138800967,-0.2629461685165993,0.9648105059867664,0.1171372537596939,0.99311573534087,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,-0.2889960673421282,-0.0525892337033198,0.0210847056767449,202.2222222222222
374,207.77777777777777,0.21,0.118,0.09,0.064,0.052,0.048,0.032,0.036,0.04,0.032,0.22,0.12,0.102,0.062,0.054,0.048,0.036,0.034,-0.2946716015002576,0.9555985806128394,0.3899636384793438,0.9208302561623134,0.8138458035103572,0.5810808963548716,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,50.28235293199028,0.5993746870787008,0.0371272383040996,-0.0884014804500772,0.0779927276958687,0.1464922446318642,207.77777777777777
384,213.3333333333333,0.228,0.122,0.09,0.064,0.046,0.032,0.03,0.028,0.024,0.026,0.24,0.144,0.116,0.07,0.066,0.05,0.042,0.04,0.6448967329448674,0.7642697192987803,0.875881079810891,0.4825270293251016,0.9773425123922588,-0.2116639163173255,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.5993746870787008,0.0371272383040996,0.1934690198834602,0.1751762159621782,0.1759216522306065,213.3333333333333
394,218.88888888888889,0.236,0.124,0.088,0.062,0.052,0.038,0.028,0.03,0.034,0.03,0.274,0.15,0.12,0.076,0.072,0.044,0.038,0.042,0.9915499852141412,-0.1297251973281856,0.9867239266785252,-0.1624065655080247,0.500508340480548,-0.8657317142795496,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0371272383040996,0.2974649955642423,0.197344785335705,0.0900915012864986,218.88888888888889
404,224.44444444444443,0.226,0.116,0.098,0.068,0.052,0.046,0.044,0.032,0.03,0.036,0.254,0.13,0.102,0.062,0.056,0.03,0.032,0.03,0.4265767538445731,-0.9044513657900166,0.6750264479500299,-0.7377935311236916,-0.304246639582638,-0.9525932932278456,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,0.1279730261533719,0.135005289590006,-0.0547643951248748,224.44444444444443
414,230.0,0.248,0.122,0.11,0.07,0.054,0.04,0.038,0.032,0.036,0.032,0.246,0.13,0.106,0.058,0.054,0.038,0.034,0.024,-0.5305891777502036,-0.8476291196356829,0.0742654455843613,-0.9972385088794736,-0.9096666718335282,-0.4153390737160569,7.256317774604113,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,-0.1591767533250611,0.0148530891168722,-0.163740000930035,230.0
424,235.55555555555557,0.218,0.106,0.104,0.056,0.048,0.026,0.04,0.03,0.03,0.022,0.238,0.134,0.11,0.052,0.054,0.034,0.03,0.038,-0.9999338662588036,-0.0115005699302648,-0.5582979127486861,-0.8296405490454649,-0.919095376767658,0.3940351360022567,7.256317774604113,57.606643079616575,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,-0.2999801598776411,-0.1116595825497372,-0.1654371678181784,235.55555555555557
434,241.1111111111111,0.212,0.104,0.088,0.058,0.038,0.03,0.032,0.03,0.028,0.036,0.252,0.128,0.098,0.064,0.052,0.03,0.024,0.03,-0.5499439695603477,0.8352015507314431,-0.9517838802794656,-0.3067693681581722,-0.3263552978038782,0.9452471738097618,7.256317774604113,57.606643079616575,0.6019581619736846,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,-0.1649831908681043,-0.1903567760558931,-0.058743953604698,241.1111111111111
444,246.66666666666663,0.288,0.176,0.17,0.148,0.142,0.132,0.126,0.126,0.128,0.128,0.254,0.146,0.106,0.066,0.046,0.04,0.034,0.038,0.4056618765553358,0.9140232173799544,-0.9376917403002812,0.3474682721812599,0.480204780438259,0.8771564107069181,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,0.1216985629666007,-0.1875383480600562,0.0864368604788866,246.66666666666663
454,252.2222222222222,0.292,0.194,0.178,0.148,0.142,0.146,0.132,0.13,0.136,0.12,0.282,0.144,0.116,0.07,0.062,0.042,0.04,0.022,0.988304064171637,0.1524961532033674,-0.5220561061960487,0.8529111454210339,0.9721464458716792,0.2343742472607913,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,40.07468484104152,0.6660095459603491,0.0231691621592159,0.2964912192514911,-0.1044112212392097,0.1749863602569022,252.2222222222222
464,257.77777777777777,0.296,0.188,0.184,0.144,0.148,0.128,0.126,0.14,0.114,0.128,0.252,0.11,0.102,0.054,0.042,0.036,0.036,0.028,0.6623040529862428,-0.7492351709563533,0.1171372537596939,0.99311573534087,0.8271615660536287,-0.5619641835951011,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.6660095459603491,0.0231691621592159,0.1986912158958728,0.0234274507519387,0.1488890818896531,257.77777777777777
474,263.3333333333333,0.288,0.186,0.18,0.148,0.142,0.142,0.13,0.124,0.13,0.126,0.192,0.094,0.09,0.042,0.038,0.03,0.03,0.024,-0.2726152501430668,-0.9621231342138246,0.7061694571803293,0.7080428643420107,0.1402406838270786,-0.990117442831765,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0231691621592159,-0.08178457504292,0.1412338914360658,0.0252433230888741,263.3333333333333
484,268.88888888888886,0.278,0.18,0.17,0.148,0.144,0.132,0.132,0.118,0.13,0.122,0.23,0.138,0.126,0.096,0.1,0.094,0.092,0.08,-0.9568933495204898,-0.2904395249332599,0.9928019069358957,0.1197679989999389,-0.6385624602058219,-0.769569999685466,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,-0.2870680048561469,0.1985603813871791,-0.1149412428370479,268.88888888888886
494,274.44444444444446,0.28,0.186,0.186,0.146,0.15,0.13,0.136,0.128,0.13,0.124,0.228,0.132,0.132,0.104,0.098,0.088,0.09,0.076,-0.7614081162885409,0.6482728441404405,0.8542912850916277,-0.5197945750164148,-0.9989951175354576,-0.0448191381032413,8.02487115616112,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,-0.2284224348865622,0.1708582570183255,-0.1798191211563823,274.44444444444446
504,280.0,0.294,0.188,0.188,0.154,0.148,0.132,0.138,0.13,0.136,0.13,0.23,0.14,0.134,0.096,0.106,0.088,0.088,0.084,0.1341122276456571,0.990966149974821,0.3499513689566622,-0.9367678684526696,-0.7049106374142481,0.7092961252257328,8.02487115616112,57.42678753385761,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.0402336682936971,0.0699902737913324,-0.1268839147345646,280.0
514,285.55555555555554,0.292,0.196,0.182,0.15,0.148,0.14,0.142,0.128,0.132,0.132,0.25,0.142,0.13,0.106,0.104,0.088,0.094,0.072,0.9063304079726636,0.4225697475968966,-0.304246639582638,-0.9525932932278456,0.0510140303719879,0.9986979366681428,8.02487115616112,57.42678753385761,0.5722528118028315,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.2718991223917991,-0.0608493279165276,0.0091825254669578,285.55555555555554
524,291.1111111111111,0.272,0.154,0.158,0.114,0.11,0.094,0.094,0.094,0.096,0.082,0.248,0.148,0.132,0.102,0.094,0.096,0.092,0.086,0.8452725909664307,-0.534335331941373,-0.8281584853210446,-0.5604939992459804,0.7735155546985523,0.6337773162865574,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.2535817772899292,-0.1656316970642089,0.1392327998457394,291.1111111111111
534,296.66666666666663,0.258,0.158,0.162,0.112,0.11,0.096,0.092,0.092,0.094,0.106,0.204,0.122,0.122,0.098,0.086,0.084,0.084,0.088,0.0070750519999309,-0.9999749715063864,-0.997431767453648,0.0716231057291704,0.9892286295640172,-0.1463786816817825,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,54.83541894723714,0.5182991210126091,0.0811715732064733,0.0021225155999792,-0.1994863534907296,0.178061153321523,296.66666666666663
544,302.22222222222223,0.242,0.152,0.148,0.12,0.118,0.086,0.096,0.09,0.094,0.088,0.208,0.15,0.118,0.104,0.092,0.08,0.086,0.084,-0.8376272571470276,-0.5462422338892768,-0.7395793537510688,0.6730693719856458,0.5568233307341394,-0.8306309519576905,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5182991210126091,0.0811715732064733,-0.2512881771441083,-0.1479158707502137,0.100228199532145,302.22222222222223
554,307.77777777777777,0.25,0.148,0.138,0.12,0.114,0.11,0.104,0.1,0.098,0.086,0.222,0.142,0.124,0.096,0.094,0.086,0.072,0.09,-0.9122189289890194,0.4097030944405064,-0.1650202174395798,0.9862901843961512,-0.2403989788105227,-0.9706741631396488,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0811715732064733,-0.2736656786967057,-0.0330040434879159,-0.043271816185894,307.77777777777777
564,313.3333333333333,0.258,0.158,0.144,0.118,0.104,0.098,0.092,0.098,0.088,0.092,0.19,0.086,0.076,0.052,0.044,0.034,0.028,0.018,-0.1481207244316433,0.9889692871843117,0.4802047804382527,0.8771564107069214,-0.8801177643686586,-0.4747554326626651,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0225299593605677,-0.044436217329493,0.0960409560876505,-0.1584211975863585,313.3333333333333
