source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
104,57.77777777777777,0.286,0.16,0.136,0.082,0.072,0.048,0.046,0.04,0.04,0.04,0.246,0.178,0.166,0.126,0.128,0.126,0.128,0.126,0.9101874999426052,0.0,0.4712970777950346,0.0,0.4114899933019158,0.0,8.950622172006547,49.358699056874414,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.2730562499827815,0.0942594155590069,0.0740681987943448,57.77777777777777
114,63.33333333333333,0.254,0.132,0.12,0.07,0.066,0.052,0.05,0.034,0.034,0.032,0.256,0.168,0.168,0.138,0.144,0.132,0.128,0.124,0.9101874999426052,0.0,0.4712970777950346,0.0,0.4114899933019158,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.2730562499827815,0.0942594155590069,0.0740681987943448,63.33333333333333
124,68.88888888888889,0.248,0.13,0.132,0.082,0.082,0.048,0.046,0.046,0.052,0.05,0.242,0.172,0.16,0.134,0.136,0.126,0.13,0.128,-0.4145424508812536,0.0,-0.7172041330601148,0.0,-0.5207554481135676,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.124362735264376,-0.1434408266120229,-0.0937359806604421,68.88888888888889
134,74.44444444444444,0.242,0.13,0.126,0.082,0.068,0.052,0.056,0.05,0.048,0.042,0.244,0.166,0.156,0.13,0.138,0.124,0.128,0.128,-0.4145424508812536,0.0,-0.650974348611403,0.0,-0.8507021304943688,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,57.47106890792524,0.501053060913115,0.1231842627574149,-0.124362735264376,-0.1301948697222806,-0.1531263834889863,74.44444444444444
144,80.0,0.254,0.138,0.124,0.078,0.076,0.048,0.052,0.048,0.048,0.046,0.246,0.18,0.168,0.14,0.13,0.126,0.126,0.13,0.8341300690165542,0.0,-0.650974348611403,0.0,-0.8507021304943688,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.501053060913115,0.1231842627574149,0.2502390207049662,-0.1301948697222806,-0.1531263834889863,80.0
154,85.55555555555556,0.252,0.134,0.124,0.088,0.062,0.058,0.048,0.056,0.05,0.042,0.292,0.194,0.168,0.15,0.144,0.132,0.13,0.118,0.8341300690165542,0.0,-0.6374328276328969,0.0,0.9345007822726416,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.1231842627574149,0.2502390207049662,-0.1274865655265794,0.1682101408090754,85.55555555555556
164,91.1111111111111,0.244,0.138,0.126,0.082,0.074,0.048,0.052,0.05,0.044,0.04,0.246,0.152,0.14,0.106,0.106,0.092,0.09,0.092,0.8341300690165542,0.0,-0.6374328276328969,0.0,0.5703431605832021,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.2502390207049662,-0.1274865655265794,0.1026617689049763,91.1111111111111
174,96.66666666666666,0.258,0.144,0.134,0.082,0.066,0.056,0.064,0.052,0.042,0.036,0.246,0.15,0.134,0.104,0.088,0.092,0.08,0.084,0.3513158968819491,0.0,-0.3256279463420617,0.0,0.5703431605832021,0.0,9.585600906990056,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.1053947690645847,-0.0651255892684123,0.1026617689049763,96.66666666666666
184,102.2222222222222,0.254,0.122,0.126,0.072,0.072,0.052,0.062,0.048,0.04,0.04,0.244,0.154,0.142,0.108,0.098,0.096,0.088,0.08,-0.4929212891005571,0.0,-0.7537090309858842,0.0,-0.2824945082276276,0.0,9.585600906990056,55.85323838427506,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,-0.1478763867301671,-0.1507418061971768,-0.0508490114809729,102.2222222222222
194,107.77777777777776,0.258,0.128,0.124,0.08,0.08,0.062,0.056,0.038,0.048,0.046,0.242,0.158,0.13,0.108,0.094,0.09,0.094,0.09,-0.4929212891005571,0.0,0.6249472638978745,0.0,0.6272222145016759,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,-0.1478763867301671,0.1249894527795749,0.1128999986103016,107.77777777777776
204,113.33333333333331,0.34,0.232,0.232,0.184,0.176,0.166,0.164,0.15,0.154,0.148,0.25,0.158,0.144,0.102,0.104,0.092,0.09,0.086,0.7835904027239415,0.0,0.6249472638978745,0.0,-0.5068198465060151,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.2350771208171824,0.1249894527795749,-0.0912275723710827,113.33333333333331
214,118.88888888888889,0.344,0.238,0.228,0.176,0.172,0.166,0.152,0.16,0.148,0.154,0.258,0.16,0.148,0.106,0.106,0.082,0.08,0.086,0.7835904027239415,0.0,-0.94427640568699,0.0,-0.6673300344223805,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,48.901526117652935,0.6009096517915906,0.0830246028111738,0.2350771208171824,-0.188855281137398,-0.1201194061960284,118.88888888888889
224,124.44444444444444,0.348,0.24,0.23,0.186,0.176,0.16,0.158,0.156,0.148,0.146,0.26,0.168,0.144,0.112,0.098,0.096,0.086,0.082,0.929562902612182,0.0,-0.94427640568699,0.0,-0.6673300344223805,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6009096517915906,0.0830246028111738,0.2788688707836546,-0.188855281137398,-0.1201194061960284,124.44444444444444
234,130.0,0.34,0.24,0.238,0.178,0.178,0.162,0.158,0.144,0.156,0.15,0.264,0.172,0.142,0.1,0.1,0.092,0.088,0.078,0.929562902612182,0.0,-0.9375192739352912,0.0,0.3899352928534124,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0830246028111738,0.2788688707836546,-0.1875038547870582,0.0701883527136142,130.0
244,135.55555555555554,0.332,0.222,0.216,0.176,0.172,0.154,0.156,0.152,0.154,0.154,0.194,0.106,0.064,0.038,0.026,0.014,0.012,0.008,-0.96022615354539,0.0,0.5065167396705559,0.0,-0.8141953860563202,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,-0.288067846063617,0.1013033479341111,-0.1465551694901376,135.55555555555554
254,141.11111111111111,0.284,0.204,0.182,0.162,0.166,0.148,0.148,0.148,0.158,0.152,0.204,0.1,0.08,0.032,0.024,0.018,0.012,0.004,-0.850583500831078,0.0,0.2853225309540041,0.0,-0.8196538750719052,0.0,6.514176892075508,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,-0.2551750502493234,0.0570645061908008,-0.1475376975129429,141.11111111111111
264,146.66666666666666,0.294,0.206,0.188,0.162,0.156,0.148,0.152,0.15,0.152,0.152,0.208,0.094,0.064,0.032,0.018,0.02,0.014,0.018,-0.850583500831078,0.0,0.2853225309540041,0.0,0.6456861056997572,0.0,6.514176892075508,50.297776405427406,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,-0.2551750502493234,0.0570645061908008,0.1162234990259562,146.66666666666666
274,152.2222222222222,0.282,0.204,0.186,0.164,0.166,0.144,0.152,0.14,0.154,0.158,0.212,0.096,0.078,0.036,0.024,0.018,0.01,0.004,0.3112774669462586,0.0,0.2853225309540041,0.0,0.6456861056997572,0.0,6.514176892075508,50.297776405427406,0.5932412050650578,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.0933832400838775,0.0570645061908008,0.1162234990259562,152.2222222222222
284,157.77777777777777,0.284,0.204,0.182,0.154,0.15,0.142,0.142,0.144,0.14,0.144,0.21,0.106,0.07,0.044,0.028,0.018,0.024,0.006,0.3112774669462586,0.0,-0.6692934659520485,0.0,-0.4341378046781106,0.0,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.0933832400838775,-0.1338586931904097,-0.0781448048420599,157.77777777777777
294,163.33333333333331,0.284,0.19,0.18,0.154,0.15,0.14,0.144,0.134,0.13,0.138,0.246,0.118,0.096,0.05,0.03,0.024,0.02,0.012,0.5867225361799108,0.0,-0.6692934659520485,0.0,-0.4341378046781106,0.0,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,43.20424067715689,0.6225079208546062,0.0065913011942075,0.1760167608539732,-0.1338586931904097,-0.0781448048420599,163.33333333333331
304,168.88888888888889,0.286,0.202,0.18,0.156,0.14,0.142,0.138,0.136,0.14,0.136,0.23,0.112,0.084,0.04,0.034,0.02,0.016,0.016,0.5867225361799108,0.0,0.8399565232970754,0.0,-0.4341378046781106,0.0,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.6225079208546062,0.0065913011942075,0.1760167608539732,0.167991304659415,-0.0781448048420599,168.88888888888889
314,174.44444444444443,0.278,0.204,0.184,0.158,0.138,0.138,0.138,0.142,0.152,0.128,0.224,0.1,0.082,0.044,0.03,0.02,0.022,0.016,0.5867225361799108,0.0,0.26491777358146,0.0,-0.5938555922849266,0.0,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0065913011942075,0.1760167608539732,0.052983554716292,-0.1068940066112867,174.44444444444443
324,180.0,0.28,0.204,0.186,0.15,0.148,0.142,0.148,0.14,0.136,0.142,0.24,0.132,0.102,0.06,0.068,0.04,0.044,0.044,0.5774022414671264,0.0,0.26491777358146,0.0,-0.3532994380300936,0.0,6.514176892075508,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.1732206724401379,0.052983554716292,-0.0635938988454168,180.0
334,185.55555555555557,0.28,0.194,0.178,0.154,0.152,0.146,0.146,0.146,0.136,0.138,0.242,0.122,0.112,0.07,0.058,0.044,0.044,0.048,0.5774022414671264,0.0,0.9300616913650158,0.0,-0.4254850763501618,0.0,6.437740881736019,50.297776405427406,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.1732206724401379,0.1860123382730031,-0.0765873137430291,185.55555555555557
344,191.11111111111111,0.28,0.204,0.192,0.162,0.158,0.142,0.136,0.138,0.146,0.134,0.238,0.128,0.112,0.074,0.058,0.042,0.054,0.034,0.8641079175512217,0.0,0.9300616913650158,0.0,-0.5773264007423569,0.0,6.437740881736019,43.84804287970621,0.5932412050650578,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.2592323752653665,0.1860123382730031,-0.1039187521336242,191.11111111111111
354,196.66666666666663,0.298,0.206,0.188,0.164,0.15,0.146,0.148,0.134,0.14,0.138,0.238,0.124,0.114,0.068,0.058,0.044,0.048,0.046,0.4305406670006675,0.0,-0.6751077918251946,0.0,-0.8987134315019331,0.0,6.437740881736019,43.84804287970621,0.6384064241763678,0.1375751659789278,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.1291622001002002,-0.1350215583650389,-0.1617684176703479,196.66666666666663
364,202.2222222222222,0.236,0.116,0.092,0.056,0.05,0.036,0.034,0.032,0.032,0.046,0.246,0.13,0.106,0.07,0.072,0.048,0.044,0.04,0.4305406670006675,0.0,0.2913268607878757,0.0,-0.8987134315019331,0.0,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.887678763473032,50.28235293199028,0.5993746870787008,0.0371272383040996,0.1291622001002002,0.0582653721575751,-0.1617684176703479,202.2222222222222
374,207.77777777777777,0.216,0.122,0.092,0.064,0.052,0.048,0.032,0.036,0.04,0.032,0.226,0.122,0.104,0.064,0.054,0.048,0.036,0.036,0.4305406670006675,0.0,0.8045769199463354,0.0,-0.5178777968723094,0.0,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,50.28235293199028,0.5993746870787008,0.0371272383040996,0.1291622001002002,0.160915383989267,-0.0932180034370157,207.77777777777777
384,213.3333333333333,0.228,0.12,0.09,0.064,0.046,0.032,0.03,0.028,0.024,0.026,0.238,0.144,0.116,0.07,0.066,0.05,0.042,0.04,0.3011523864687505,0.0,-0.7216626533958439,0.0,0.4843222887195135,0.0,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.5993746870787008,0.0371272383040996,0.0903457159406251,-0.1443325306791688,0.0871780119695124,213.3333333333333
394,218.88888888888889,0.234,0.122,0.088,0.062,0.052,0.038,0.028,0.03,0.034,0.03,0.268,0.146,0.118,0.074,0.07,0.044,0.038,0.042,0.3011523864687505,0.0,-0.7216626533958439,0.0,0.4843222887195135,0.0,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0371272383040996,0.0903457159406251,-0.1443325306791688,0.0871780119695124,218.88888888888889
404,224.44444444444443,0.22,0.112,0.096,0.066,0.052,0.044,0.042,0.032,0.03,0.036,0.248,0.128,0.1,0.06,0.054,0.03,0.03,0.03,-0.3080428763408374,0.0,0.883373863808487,0.0,-0.8561154585447669,0.0,6.437740881736019,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,-0.0924128629022512,0.1766747727616974,-0.154100782538058,224.44444444444443
414,230.0,0.244,0.12,0.108,0.068,0.054,0.04,0.038,0.032,0.036,0.032,0.244,0.128,0.106,0.058,0.054,0.038,0.034,0.024,-0.768829948234208,0.0,0.883373863808487,0.0,-0.8561154585447669,0.0,7.256317774604113,43.84804287970621,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,-0.2306489844702623,0.1766747727616974,-0.154100782538058,230.0
424,235.55555555555557,0.218,0.108,0.104,0.056,0.048,0.026,0.04,0.03,0.03,0.022,0.24,0.134,0.11,0.052,0.054,0.034,0.03,0.038,-0.768829948234208,0.0,0.5163228698769626,0.0,-0.3992766743938841,0.0,7.256317774604113,57.606643079616575,0.6384064241763678,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,-0.2306489844702623,0.1032645739753925,-0.0718698013908991,235.55555555555557
434,241.1111111111111,0.218,0.108,0.09,0.058,0.038,0.03,0.032,0.03,0.028,0.036,0.262,0.134,0.104,0.066,0.052,0.032,0.026,0.032,0.5932942111284123,0.0,-0.2913031784866507,0.0,-0.679510278787679,0.0,7.256317774604113,57.606643079616575,0.6019581619736846,0.0300910085980492,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,0.1779882633385237,-0.0582606356973301,-0.1223118501817822,241.1111111111111
444,246.66666666666663,0.288,0.176,0.17,0.148,0.142,0.132,0.126,0.126,0.128,0.128,0.256,0.148,0.108,0.066,0.046,0.04,0.034,0.038,0.5932942111284123,0.0,-0.2913031784866507,0.0,-0.679510278787679,0.0,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.10860893180662,40.07468484104152,0.6660095459603491,0.0231691621592159,0.1779882633385237,-0.0582606356973301,-0.1223118501817822,246.66666666666663
454,252.2222222222222,0.288,0.192,0.178,0.148,0.142,0.146,0.132,0.13,0.136,0.12,0.278,0.142,0.116,0.068,0.062,0.042,0.04,0.022,0.3590825870857404,0.0,-0.2913031784866507,0.0,0.8512587785043213,0.0,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,40.07468484104152,0.6660095459603491,0.0231691621592159,0.1077247761257221,-0.0582606356973301,0.1532265801307778,252.2222222222222
464,257.77777777777777,0.286,0.186,0.182,0.142,0.148,0.128,0.126,0.14,0.114,0.128,0.244,0.106,0.1,0.052,0.042,0.036,0.036,0.028,-0.3312953469185658,0.0,0.9061260134940788,0.0,-0.9450801065835456,0.0,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.6660095459603491,0.0231691621592159,-0.0993886040755697,0.1812252026988157,-0.1701144191850382,257.77777777777777
474,263.3333333333333,0.288,0.184,0.178,0.148,0.142,0.142,0.13,0.124,0.13,0.126,0.19,0.094,0.09,0.042,0.038,0.03,0.03,0.024,-0.3312953469185658,0.0,0.2726351927953611,0.0,-0.9450801065835456,0.0,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0231691621592159,-0.0993886040755697,0.0545270385590722,-0.1701144191850382,263.3333333333333
484,268.88888888888886,0.29,0.184,0.174,0.148,0.144,0.132,0.134,0.118,0.13,0.122,0.242,0.144,0.132,0.098,0.102,0.094,0.092,0.08,0.5958694650413912,0.0,0.8406215869551903,0.0,-0.983225573927852,0.0,7.256317774604113,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.1787608395124173,0.168124317391038,-0.1769806033070133,268.88888888888886
494,274.44444444444446,0.294,0.19,0.19,0.148,0.152,0.13,0.136,0.128,0.13,0.124,0.24,0.136,0.136,0.106,0.098,0.088,0.09,0.076,0.5958694650413912,0.0,0.2785318150764415,0.0,-0.983225573927852,0.0,8.02487115616112,57.606643079616575,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.1787608395124173,0.0557063630152883,-0.1769806033070133,274.44444444444446
504,280.0,0.298,0.19,0.19,0.154,0.148,0.132,0.138,0.13,0.136,0.13,0.234,0.142,0.136,0.098,0.106,0.088,0.088,0.084,0.6515730984552558,0.0,0.2785318150764415,0.0,0.2884821377157662,0.0,8.02487115616112,57.42678753385761,0.6019581619736846,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.1954719295365767,0.0557063630152883,0.0519267847888379,280.0
514,285.55555555555554,0.288,0.194,0.18,0.148,0.148,0.14,0.142,0.128,0.132,0.132,0.248,0.14,0.13,0.106,0.104,0.088,0.094,0.072,0.6515730984552558,0.0,0.5365051167139232,0.0,0.2884821377157662,0.0,8.02487115616112,57.42678753385761,0.5722528118028315,0.1270725369548803,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,0.1954719295365767,0.1073010233427846,0.0519267847888379,285.55555555555554
524,291.1111111111111,0.258,0.15,0.154,0.112,0.11,0.094,0.092,0.094,0.096,0.082,0.238,0.144,0.128,0.1,0.094,0.094,0.092,0.086,-0.3625972300938934,0.0,0.5365051167139232,0.0,-0.3734554370518162,0.0,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,7.919151500827579,54.83541894723714,0.5182991210126091,0.0811715732064733,-0.108779169028168,0.1073010233427846,-0.0672219786693269,291.1111111111111
534,296.66666666666663,0.252,0.156,0.158,0.112,0.11,0.096,0.092,0.092,0.094,0.106,0.202,0.122,0.122,0.096,0.086,0.084,0.084,0.088,-0.3625972300938934,0.0,0.6668505533328541,0.0,-0.3734554370518162,0.0,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,54.83541894723714,0.5182991210126091,0.0811715732064733,-0.108779169028168,0.1333701106665708,-0.0672219786693269,296.66666666666663
544,302.22222222222223,0.242,0.154,0.148,0.12,0.118,0.086,0.096,0.09,0.094,0.088,0.212,0.152,0.118,0.106,0.092,0.08,0.086,0.084,-0.3034061723832887,0.0,0.6668505533328541,0.0,0.4115986540312132,0.0,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5182991210126091,0.0811715732064733,-0.0910218517149866,0.1333701106665708,0.0740877577256183,302.22222222222223
554,307.77777777777777,0.262,0.152,0.142,0.122,0.114,0.112,0.104,0.1,0.098,0.086,0.23,0.146,0.126,0.098,0.096,0.088,0.072,0.09,0.2929409197124976,0.0,-0.6347963609271962,0.0,0.9097699219187492,0.0,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0811715732064733,0.0878822759137492,-0.1269592721854392,0.1637585859453748,307.77777777777777
564,313.3333333333333,0.262,0.16,0.144,0.118,0.106,0.1,0.092,0.098,0.088,0.092,0.194,0.088,0.076,0.052,0.044,0.034,0.028,0.018,0.2929409197124976,0.0,0.7375714855279186,0.0,0.9097699219187492,0.0,8.02487115616112,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0225299593605677,0.0878822759137492,0.1475142971055837,0.1637585859453748,313.3333333333333
574,318.88888888888886,0.284,0.17,0.17,0.12,0.116,0.102,0.102,0.09,0.102,0.092,0.196,0.088,0.072,0.038,0.04,0.038,0.01,0.028,0.760920485417365,0.0,0.4223264144175302,0.0,0.9097699219187492,0.0,9.01228193222104,57.42678753385761,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0225299593605677,0.2282761456252094,0.084465282883506,0.1637585859453748,318.88888888888886
584,324.4444444444444,0.298,0.182,0.18,0.124,0.126,0.108,0.102,0.094,0.094,0.098,0.186,0.092,0.072,0.044,0.038,0.034,0.03,0.02,0.760920485417365,0.0,0.4223264144175302,0.0,0.9720049135468802,0.0,9.01228193222104,47.58892343100625,0.5722528118028315,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0225299593605677,0.2282761456252094,0.084465282883506,0.1749608844384384,324.4444444444444
594,330.0,0.328,0.202,0.188,0.128,0.124,0.11,0.098,0.102,0.092,0.088,0.186,0.092,0.076,0.036,0.036,0.026,0.026,0.022,-0.7710015560841001,0.0,0.4223264144175302,0.0,0.9720049135468802,0.0,9.01228193222104,47.58892343100625,0.6957495768822443,0.0897276100810819,6.177754927036511,47.752636022214574,0.5646072692516413,0.0225299593605677,-0.23130046682523,0.084465282883506,0.1749608844384384,330.0
604,335.55555555555554,0.34,0.2,0.192,0.136,0.122,0.116,0.1,0.1,0.084,0.084,0.192,0.09,0.08,0.044,0.038,0.04,0.024,0.034,0.3942340549957899,0.0,-0.4876028028891883,0.0,-0.7670934145457411,0.0,9.01228193222104,47.58892343100625,0.6957495768822443,0.0884987539515915,6.177754927036511,47.752636022214574,0.5646072692516413,0.0225299593605677,0.1182702164987369,-0.0975205605778376,-0.1380768146182334,335.55555555555554
