source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
2784,1546.6666666666663,0.2577227910815791,0.1695553667739797,0.1527425199934506,0.1259654020785234,0.1238076730387827,0.1137662595570745,0.1149058859423709,0.1088001832230789,0.1135913745967108,0.1066373130203291,0.1937053121986443,0.0921622730461885,0.0780717823446708,0.0525087309520107,0.0394917026278426,0.0292625871778782,0.0315985665736411,0.029425930047698,-1.0,0.0,-1.0,0.0,-1.0,0.0,7.791402919605084,57.678449294442935,0.5750748034038927,0.10663223297948,6.290423126509404,54.54649553477088,0.6239846919423603,0.0280715079811078,-0.3,-0.2,-0.18,1546.6666666666663
2794,1552.2222222222222,0.2576835753416317,0.1690866705184842,0.1526547755014629,0.1261834750129062,0.1238877445142477,0.1141834807356136,0.114384031204927,0.1088096244677356,0.1137021322398383,0.1063509882361834,0.2029661855263695,0.0953179635455283,0.0805943205800576,0.0535390978717629,0.0404685744282266,0.0297882420361668,0.0317743195058297,0.0297337492484525,-1.0,0.0,-1.0,0.0,-1.0,0.0,7.791402919605084,57.678449294442935,0.5750748034038927,0.10663223297948,6.290423126509404,54.54649553477088,0.6552947048130493,0.0280715079811078,-0.3,-0.2,-0.18,1552.2222222222222
2804,1557.7777777777776,0.2574894685638768,0.16887083584689,0.1525169819954974,0.1261846438616674,0.1233155052772382,0.11472343813829,0.114483241673797,0.1087379493310956,0.1136599706494777,0.106327167693571,0.2706361577877242,0.1802373404844003,0.168282373066731,0.1462526596707754,0.1337519926701417,0.1247964023319842,0.1268420546180081,0.1249025117740717,-1.0,0.0,-1.0,0.0,-1.0,0.0,7.791402919605084,57.678449294442935,0.5750748034038927,0.10663223297948,6.290423126509404,54.54649553477088,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1557.7777777777776
2814,1563.3333333333333,0.2685416072194904,0.1745763106051135,0.1602661344367734,0.1294970051497008,0.1272952312510673,0.1163760457051262,0.1161445111970323,0.1095524969298504,0.1146620873275755,0.1070810554489334,0.2705690395545255,0.1799647675323293,0.1682538595909989,0.1461587162066924,0.1334044203438875,0.1249553104697451,0.126989854808181,0.1246611247227482,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,57.678449294442935,0.5750748034038927,0.10663223297948,6.290423126509404,54.54649553477088,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1563.3333333333333
2824,1568.888888888889,0.2789433112842866,0.1886760931298368,0.1682484038820161,0.1362532851714225,0.1314781181330681,0.1194711948224032,0.1180247792251278,0.110467693897716,0.1153460011667681,0.106988951947666,0.2706022266947587,0.1797451897893325,0.1686436068847903,0.1459222097559124,0.1338468064335015,0.1252968131084351,0.1272426550475849,0.1246584443696834,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5750748034038927,0.10663223297948,6.290423126509404,54.54649553477088,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1568.888888888889
2834,1574.4444444444443,0.2544589002903927,0.1774374674596446,0.1584948164986296,0.1325070954924923,0.1280570010666659,0.1183269307344424,0.116702932457168,0.1096740787213517,0.1149763149482041,0.1071388382735538,0.2706521878721394,0.1800820702433521,0.1684075923370672,0.1460327857040912,0.1339516914962707,0.1255813275593125,0.1271548373148883,0.1246878682774694,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5128424000332207,0.10663223297948,6.290423126509404,54.54649553477088,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1574.4444444444443
2844,1580.0,0.2371633634047184,0.1540730213870182,0.1337127797152556,0.1061740612008559,0.1009520206032616,0.0901196421657044,0.0880509558022134,0.080619943473219,0.0860102968065357,0.0783271840590612,0.2705702802697137,0.1803311580224301,0.1683511837170494,0.1457157219459664,0.1341985424761805,0.1254789493148043,0.1268491653112071,0.1250619866847892,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5128424000332207,0.0778164351090442,6.290423126509404,54.54649553477088,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1580.0
2854,1585.5555555555554,0.2373774066780407,0.1540431185950731,0.1335208910082976,0.106220537460303,0.1010633632039728,0.0901613562264282,0.0882911308779918,0.0808998953541232,0.0858978459112495,0.0780546109700703,0.3052339887326825,0.1980204844104914,0.1905194879930119,0.1557442164084176,0.1447878493767126,0.1292898712410077,0.1308717034472836,0.1262788129494315,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5128424000332207,0.0778164351090442,8.272379719146606,54.54649553477088,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1585.5555555555554
2864,1591.111111111111,0.2375095702563916,0.1541111245037702,0.1334730529593638,0.1062436885308767,0.1013178179052382,0.0902928132417362,0.087915148582252,0.0808826536943159,0.0857298839971617,0.0780085031547606,0.3188144748207548,0.2158094525767519,0.2002121634168263,0.1644638146885113,0.149869314451405,0.1329778904675803,0.1329508386262402,0.127025998196371,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5128424000332207,0.0778164351090442,8.272379719146606,43.81676406979354,0.6552947048130493,0.1238650172553198,-0.3,-0.2,-0.18,1591.111111111111
2874,1596.6666666666663,0.237687187894876,0.1540487682180262,0.1339520835561036,0.1062944724572456,0.1013204131218077,0.0904850352898486,0.08761896635557,0.080449790708875,0.0855934861565231,0.0777600406450462,0.2790425454372092,0.1967024962307851,0.1848595619270797,0.1572434312020947,0.1444029753366218,0.130271306350211,0.1309866550091752,0.1263054658166385,-1.0,0.0,-1.0,0.0,-1.0,0.0,8.557443169392675,47.41465589652505,0.5128424000332207,0.0778164351090442,8.272379719146606,43.81676406979354,0.5532474453225887,0.1238650172553198,-0.3,-0.2,-0.18,1596.6666666666663
