source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
4,2.2222222222222223,0.2632159016179921,0.1458226875689355,0.1371482888687815,0.0940878246193048,0.0799703818856626,0.0638238223363506,0.0613699367895048,0.0610047709728483,0.0649943324899208,0.0565477846657371,0.2463669415275208,0.1451745228450294,0.1144628093604729,0.0893274313429547,0.0731826604918527,0.0472689761771351,0.0724233667556789,0.0610502430855302,0.391990288404821,0.0,0.2583041900481445,0.0,-0.3981872590560212,0.0,8.0,50.0,0.6,0.05,7.5,50.0,0.6,0.05,0.1175970865214462,0.0516608380096288,-0.0716737066300838,2.2222222222222223
14,7.777777777777778,0.2570637382558802,0.1375167236233812,0.1383691538805887,0.0867660426638502,0.0774552390405575,0.0633914350793721,0.0650574588586053,0.059957955542398,0.0564929485008518,0.0573443763621066,0.2435895655962729,0.1239396875138917,0.1115692451301294,0.0723474649281841,0.072009935115104,0.0659132961464486,0.0600203992243473,0.0470899453176336,-0.4229059349424294,0.0,-0.81718355010166,0.0,-0.3981872590560212,0.0,8.400305493134933,50.0,0.6,0.05,7.5,50.0,0.6,0.05,-0.1268717804827288,-0.163436710020332,-0.0716737066300838,7.777777777777778
24,13.333333333333332,0.2445774016190874,0.126195918013807,0.1191401805100219,0.0833557849935759,0.0745965616813519,0.052809592438125,0.0486134379109213,0.0527771749868802,0.0468695478895907,0.0521339874569324,0.2254876063435696,0.1263062397294344,0.1051547970369929,0.0743690916187339,0.0686644721763988,0.0612347570931786,0.0630744873424948,0.0511176691064127,-0.9222320302785104,0.0,0.7955785024730946,0.0,-0.7553770893913289,0.0,8.400305493134933,57.94427601939151,0.6,0.05,7.5,50.0,0.6,0.05,-0.2766696090835531,0.1591157004946189,-0.1359678760904392,13.333333333333332
34,18.88888888888889,0.2522141673121468,0.1330645516762072,0.1277008761339208,0.0855814311080624,0.07384271702058,0.0619995520039149,0.0606070190073598,0.0476377952066838,0.0420300019432729,0.0410400191009824,0.2350342441004149,0.1287226997542323,0.1057642480699156,0.0730432813667658,0.0689811617175707,0.0565813544961782,0.0563683258981738,0.0634518314450551,-0.9222320302785104,0.0,0.7955785024730946,0.0,-0.7553770893913289,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.05,7.5,50.0,0.6,0.05,-0.2766696090835531,0.1591157004946189,-0.1359678760904392,18.88888888888889
44,24.444444444444443,0.2564921639750866,0.1088829642964157,0.1089869999605211,0.0707086376230134,0.0574978882710918,0.0505014391147199,0.0407211392735253,0.0430120720451803,0.0397819577803759,0.0326011568314193,0.2303492909403417,0.1282951840489556,0.1189785057317974,0.0765942722776087,0.0678338579427652,0.0750949504602883,0.048665732187204,0.0510415849728252,-0.6560996212890956,0.0,0.7955785024730946,0.0,-0.3867614533225803,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,7.5,50.0,0.6,0.05,-0.1968298863867287,0.1591157004946189,-0.0696170615980644,24.444444444444443
54,30.0,0.2557357164118895,0.1214443898119245,0.1167771878258396,0.0626285727239711,0.0534321955176484,0.0477854698393008,0.049794949809841,0.0296821957226165,0.0275617679044116,0.0324633604525648,0.2134483913084761,0.1251606848227246,0.0998895607990731,0.0768354469185294,0.0658374366735786,0.0576334395063003,0.0584431387448927,0.0506924828643102,-0.6560996212890956,0.0,-0.6514336734398033,0.0,-0.3867614533225803,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,50.0,0.6,0.05,-0.1968298863867287,-0.1302867346879606,-0.0696170615980644,30.0
64,35.55555555555556,0.2521092792851973,0.1211002228242688,0.1175125606565875,0.0632355493709663,0.0614409989563016,0.0377346798209529,0.0505509149791481,0.039295087647757,0.0342781502285744,0.0277264168504725,0.2156746822110251,0.1179420297402636,0.1124485844882524,0.0786586460486298,0.0633581632238728,0.0532449793814873,0.0492471142982982,0.0533567097417653,-0.5626720304748271,0.0,-0.6514336734398033,0.0,-0.2770895585828411,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.6,0.05,-0.1688016091424481,-0.1302867346879606,-0.0498761205449114,35.55555555555556
74,41.11111111111111,0.2508255775469886,0.1143639713632158,0.1146191672505942,0.0707702771235125,0.0512488745750564,0.0450731890313568,0.0428361337298949,0.0357998717730841,0.0389345110501792,0.0336781322569257,0.180529383444928,0.1069371213076651,0.0859792109908069,0.0633740930552591,0.0601788036654925,0.0503638575178151,0.0507840485124774,0.058025754647907,-0.9456375256542447,0.0,-0.8326504192858863,0.0,-0.2540663885148469,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.05,-0.2836912576962734,-0.1665300838571772,-0.0457319499326724,41.11111111111111
84,46.66666666666666,0.2517540936551798,0.1102855370860656,0.1070159709643858,0.054600473604163,0.0624229674839266,0.0486486465016427,0.0435311438463598,0.026582025721049,0.0343180892422381,0.0379145876866773,0.2361923494945118,0.169047514716912,0.1606511198854878,0.1302017767659787,0.133954907093296,0.1277697435877541,0.1204170921009085,0.1205268053634633,-0.7528828555408751,0.0,-0.8326504192858863,0.0,0.574892995946807,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.2258648566622625,-0.1665300838571772,0.1034807392704252,46.66666666666666
94,52.22222222222222,0.2785841169880561,0.1266430085290809,0.1230640528788385,0.0643818050721119,0.072413209669165,0.0523525481502699,0.0439139881157701,0.0392523713124107,0.0452785655631323,0.0272687961356503,0.246587933326378,0.1734724456760084,0.1639267283661142,0.1352823238524294,0.1247094458700762,0.1237775239844171,0.1314785626444088,0.1210994521946761,0.9101874999426052,0.0,-0.359647181985573,0.0,0.574892995946807,0.0,8.950622172006547,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.2730562499827815,-0.0719294363971146,0.1034807392704252,52.22222222222222
