source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
4,2.2222222222222223,0.2596626298523364,0.148493119529736,0.1352484961916466,0.0910698308016668,0.0866877109667347,0.0676103922717719,0.0661920031601855,0.057220898427597,0.0563997156892185,0.0518458932229186,0.2434216010617532,0.1358293378550782,0.1203456829841636,0.0807512665929958,0.0758921082392604,0.0608497624445757,0.0590108647271808,0.052889118007356,-0.2008615074092269,0.0,-0.0879839742680801,0.0,-0.167752345713407,0.0,8.0,50.0,0.6,0.05,7.5,50.0,0.6,0.05,-0.060258452222768,-0.017596794853616,-0.0301954222284132,2.2222222222222223
14,7.777777777777778,0.2554882042201281,0.1411406537368193,0.1273900271814895,0.0834062066433993,0.078624358629407,0.0625353430863929,0.0608385515112402,0.0539783834890486,0.0536430900537203,0.0506345536554433,0.2387002053300121,0.1315491772296544,0.1144830970507567,0.0774014963398015,0.0715496189947966,0.0581343714139012,0.0566028422926838,0.0522332561789498,-0.2129242404065839,0.0,0.1498424706896584,0.0,0.022639821009095,0.0,8.400305493134933,50.0,0.6,0.05,7.5,50.0,0.6,0.05,-0.0638772721219751,0.0299684941379316,0.0040751677816371,7.777777777777778
24,13.333333333333332,0.2478307533983043,0.1293612615757356,0.1212153931728748,0.0774156351902034,0.0753829530776449,0.0599523276396961,0.0588218834189648,0.0528808292108073,0.0529293443370467,0.0505054851791395,0.2403778186621045,0.1321086807941613,0.114688936100335,0.0776375506841255,0.0717631120075241,0.0582155937247356,0.0567342762070837,0.0521527131677172,0.0533987394100698,0.0,0.0905862513413593,0.0,-0.0238866457566305,0.0,8.400305493134933,57.94427601939151,0.6,0.05,7.5,50.0,0.6,0.05,0.0160196218230209,0.0181172502682718,-0.0042995962361935,13.333333333333332
34,18.88888888888889,0.2661494733633801,0.1369757957400681,0.1279005374167147,0.0802967796158804,0.0778369165330737,0.0611984601438416,0.0597799840871778,0.0530501211000546,0.0530075276121872,0.0505743073799732,0.2391174489171004,0.1318441400247916,0.114583172481405,0.0775049369032952,0.0714275461843655,0.0584436773725405,0.0566584093616042,0.0518805488403846,-0.0742264565584402,0.0,0.118986754434183,0.0,0.0091053317262254,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.05,7.5,50.0,0.6,0.05,-0.022267936967532,0.0237973508868366,0.0016389597107205,18.88888888888889
44,24.444444444444443,0.2558253657999074,0.1228689945113523,0.1133364521894312,0.0649525566536963,0.0624387395578732,0.0455094906677994,0.0439209748209684,0.0368122086377418,0.0370281972841394,0.0343783173429126,0.2395485670298375,0.1314700357395893,0.1145655831482153,0.077863999305364,0.0715551119843859,0.0584220919926701,0.0564103092408174,0.0522678012204396,0.044162109737225,0.0,-0.0260939200397567,0.0,-0.0478106382941805,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,7.5,50.0,0.6,0.05,0.0132486329211675,-0.0052187840079513,-0.0086059148929525,24.444444444444443
54,30.0,0.2557852830806737,0.1228508024809226,0.1134288938828358,0.0650169216967528,0.0620034252897937,0.0451799082052523,0.0436867267399505,0.0366993820735351,0.0367567111127351,0.0345933889098313,0.2280978337082959,0.1256461044066673,0.1069937795686082,0.0739914177669964,0.0677814813979246,0.0572054821286038,0.0549273352062102,0.0520800919511487,-0.1400968284396807,0.0,-0.0208016373200012,0.0,-0.0578467370311843,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,50.0,0.6,0.05,-0.0420290485319042,-0.0041603274640002,-0.0104124126656131,30.0
64,35.55555555555556,0.2553098765374819,0.1228934898515397,0.1133321190473751,0.0647942354205698,0.0622144643436816,0.0452610333830133,0.0438140849966215,0.0362916003524384,0.0373949175582742,0.0345488150295552,0.2199560536382926,0.1158446661312972,0.101697480482461,0.0701170486666486,0.065611722980527,0.0560791200499238,0.0542947787261868,0.0515029437963983,-0.1596661565288793,0.0,0.1005475282911924,0.0,0.026345690540683,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.6,0.05,-0.0478998469586638,0.0201095056582384,0.0047422242973229,35.55555555555556
74,41.11111111111111,0.2562717909570998,0.1234798426937609,0.1137050280246907,0.0649244437667965,0.0623090756721087,0.0450362458599187,0.0441198859309457,0.03624044125941,0.0375277613043398,0.0343884128443106,0.189927517543056,0.1042218662617463,0.0929046943818256,0.0668741646925368,0.0631126600261528,0.0551264884249778,0.0533482818964726,0.0511342682492276,-0.0514493793098019,0.0,0.0944591656234764,0.0,-0.0135316484233784,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.05,-0.0154348137929405,0.0188918331246952,-0.0024356967162081,41.11111111111111
84,46.66666666666666,0.2559179427516824,0.1232340791452322,0.1131276316432886,0.064930278900642,0.0620278936486198,0.0451072429562237,0.0441245830819811,0.0361799463586526,0.0374893356250322,0.0344977319125986,0.2398772595513447,0.1682657243030706,0.1588086991580609,0.1374746242978695,0.134160275513583,0.1275867308335141,0.1260005334777549,0.1242508014543887,-0.006566473269017,0.0,-0.1101560910135846,0.0,0.0688837615996954,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.0019699419807051,-0.0220312182027169,0.0123990770879451,46.66666666666666
94,52.22222222222222,0.2669394195460281,0.1292418150130422,0.1211916112329633,0.0679976561618019,0.0660455982396036,0.0467083354883217,0.0461237998254986,0.0367867570774326,0.0384321314177357,0.0347742627753009,0.2402168600862778,0.1685361789750319,0.1588186474905589,0.1373090025976292,0.1340256758845296,0.1278718227865464,0.1259725936317935,0.1241764164713653,-0.0220499551079021,0.0,-0.028031183989788,0.0,-0.2612404811205933,0.0,8.950622172006547,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,-0.0066149865323706,-0.0056062367979576,-0.0470232866017068,52.22222222222222
