source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
4,2.2222222222222223,0.2603549410594919,0.1443482369953678,0.1361321320680507,0.093654595566612,0.0796192116786229,0.0636791173476997,0.0612936627594945,0.0609611244271092,0.0649747589426473,0.0565418128802075,0.2431352324661182,0.1437905091691294,0.1131397842207937,0.0888653115010281,0.0726712062297749,0.047092151632481,0.0722634341209268,0.0609968181611524,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,0.6,0.05,7.5,50.0,0.6,0.05,0.0,0.0,0.0,2.2222222222222223
14,7.777777777777778,0.2592066483017282,0.1392193145487178,0.1391755508197469,0.0871225104187045,0.077756226333869,0.063523033996315,0.06509188346275,0.0600052344770042,0.0565034972639122,0.0573477756863152,0.2470545516963805,0.125413161170485,0.1125257925941463,0.0728316619506428,0.0722584795592383,0.0660339532104967,0.060090942437327,0.0471127501014773,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,50.0,0.6,0.05,7.5,50.0,0.6,0.05,0.0,0.0,0.0,7.777777777777778
24,13.333333333333332,0.2515791098768003,0.1287936458912811,0.1214091257365652,0.0842509181352823,0.0753939031232276,0.0531174001321616,0.0488540506451372,0.0528584694871102,0.0469386975580342,0.0521545297762132,0.233120449393779,0.1295908709481846,0.1073897990619305,0.075480560582564,0.0693070079833314,0.061538411064249,0.0632728936855585,0.0511836962796283,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6,0.05,7.5,50.0,0.6,0.05,0.0,0.0,0.0,13.333333333333332
34,18.88888888888889,0.2619330946851809,0.13624990338888,0.1311823164509273,0.0869670220211278,0.075078584234982,0.06248089766782,0.0611027888997005,0.0477936079538263,0.0421910075571205,0.0410885466563822,0.2426726917417732,0.1320126111688392,0.1080054931419905,0.0741589247146101,0.0696282617591748,0.0568874175506189,0.0565691499990696,0.0635187728066133,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.05,7.5,50.0,0.6,0.05,0.0,0.0,0.0,18.88888888888889
44,24.444444444444443,0.2639842127438613,0.1111475304869671,0.1116706609842875,0.0717763770625587,0.0584502898809544,0.0508719162292154,0.0411211088653427,0.0431314283007891,0.0399119325239489,0.0326403393167643,0.2357824428937626,0.1306341690763695,0.1206458315033606,0.0773860818575658,0.0683388654717096,0.0753217048840376,0.0488225567356576,0.0510938704389043,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,7.5,50.0,0.6,0.05,0.0,0.0,0.0,24.444444444444443
54,30.0,0.259856935081293,0.1237214037089067,0.1182565774421731,0.0632202213847803,0.0539604500172158,0.0479940870971609,0.0499204265454514,0.0297528947980928,0.0276025353407877,0.0324756495685229,0.2185444806911299,0.1273170735448344,0.1013523570965453,0.0775219831238823,0.0662527296854921,0.0578185411723261,0.0585647389037937,0.0507330164417211,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,50.0,0.6,0.05,0.0,0.0,0.0,30.0
64,35.55555555555556,0.2554203340314076,0.1230553744003647,0.1187028071503596,0.06371249284675,0.0618672489997027,0.037903663061873,0.0506411472226146,0.0393529367328321,0.0343076482043553,0.0277353260709581,0.2198586952799507,0.1195531824360624,0.1136148326332386,0.0791504785739771,0.0636809476144055,0.0533742278085252,0.0493388344608555,0.0533845265179876,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.6,0.05,0.0,0.0,0.0,35.55555555555556
74,41.11111111111111,0.2570335056981092,0.1176456206093121,0.1168478113147467,0.0716614112121222,0.0520446238554741,0.0453871299284236,0.043039182864801,0.0359058543970236,0.0390005702091883,0.0336980537653492,0.187574092502719,0.1096564074383387,0.0880721939169779,0.0642093507972162,0.0607980596073514,0.0505993256740571,0.0509633217337671,0.0580804295810135,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.05,0.0,0.0,0.0,41.11111111111111
84,46.66666666666666,0.2562942373654209,0.1129099607559392,0.108655123476876,0.0552601543730575,0.0630144208689582,0.0488843558208809,0.043665375468109,0.0266633617561744,0.0343628648160541,0.0379281943571123,0.2417915785578869,0.1712020091240149,0.1625490679405457,0.1308567749628026,0.134572790361228,0.1279782927965429,0.1205935035405789,0.1205803834299374,0.0,0.0,0.0,0.0,0.0,0.0,8.400305493134933,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,46.66666666666666
94,52.22222222222222,0.2695322420008352,0.1233867860933303,0.1197430246957263,0.063074375699808,0.0712295064619466,0.0519021409735176,0.0434717982813094,0.0391104123251409,0.0451399122695701,0.0272280835619848,0.2398989525460464,0.1709345961039861,0.162113141664335,0.134538342447256,0.1242391706192374,0.1235954100171797,0.1313577764155389,0.1210639889586494,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,57.94427601939151,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,52.22222222222222
104,57.77777777777777,0.278762246055313,0.1554817858999387,0.1319167516992688,0.0804171989963511,0.0708328515750982,0.0480441265771058,0.0447642401048441,0.0405809923433235,0.0393112928384637,0.0390990285099226,0.2384650818374278,0.1747992482878768,0.1643785185761533,0.125302702439856,0.1270207579334332,0.1250688215942318,0.1270319534705187,0.1268351658186516,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.6551371380490387,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,57.77777777777777
114,63.33333333333333,0.2463510009187516,0.1280444670406718,0.1170712723667871,0.068039088691036,0.064360474553264,0.0509555011621038,0.0489921062238161,0.0340243351743706,0.0335724876493525,0.0326572207311349,0.248494420019819,0.1656340723506336,0.1655716967004863,0.1366527916008214,0.1428050049932079,0.131589164490908,0.128171163229966,0.1240824945206235,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.0337810784985887,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,63.33333333333333
124,68.88888888888889,0.2496291267874372,0.1315070582868968,0.1333365203017143,0.0814820983478745,0.0824290517153875,0.0484946387302731,0.0456615823503208,0.0452865459335359,0.0526842230785243,0.0502992365293218,0.2451182907126562,0.1729363459851009,0.1608431575809699,0.1343223493175473,0.1360129563083008,0.1269725362919181,0.1294929135478319,0.1280426275167906,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.9004988547336765,57.47106890792524,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,68.88888888888889
134,74.44444444444444,0.2449866919114495,0.1320688700470846,0.1265936799235328,0.0826379681381805,0.0689967016912473,0.0514659329237693,0.056510996264335,0.0498639487070404,0.0487526156272425,0.0425349304433158,0.2468153004479894,0.1677961195967532,0.1558558450171784,0.1310560292200095,0.1374270717419771,0.1247529918969514,0.128298846150404,0.1284470672859824,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,57.47106890792524,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,74.44444444444444
144,80.0,0.2484144602371235,0.1369648356681077,0.1225979290138606,0.0784228619001987,0.0756050036782728,0.0484131632644212,0.0527197031803345,0.0478651887057685,0.0479611343390158,0.0464990037924569,0.2418551394172414,0.1795907986973163,0.1666104380110652,0.139670747317104,0.1305625141553237,0.1264124068923378,0.125680292298958,0.1298417343785125,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.501053060913115,0.1231842627574149,0.0,0.0,0.0,80.0
154,85.55555555555556,0.243692098160644,0.1309880631603096,0.1196927962920426,0.0864725427860214,0.0600626598510889,0.0575953070587566,0.0483642236555679,0.0554755425079355,0.0490555437912801,0.0429047910123497,0.28607304243468,0.1918358391930444,0.1669155287763018,0.1492234694029184,0.1442925483780029,0.1308359724551472,0.1297304824238072,0.1175181133649622,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.1231842627574149,0.0,0.0,0.0,85.55555555555556
164,91.1111111111111,0.2346262587303484,0.1336135591608687,0.1220161425699624,0.0794498643039714,0.0733542953927249,0.0477210837329086,0.0522816021977511,0.0506854737293481,0.0435830480977004,0.0408559985555117,0.2396600481494893,0.1488999521769863,0.137671347176881,0.1052959449657749,0.1063294163968921,0.0922980331747411,0.0898861128592947,0.0920719769853111,0.0,0.0,0.0,0.0,0.0,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.0,0.0,0.0,91.1111111111111
