regime,method,noise,h_profile,mean_absolute_error,max_absolute_error,count
var,Linear residual DML + graph control,N1,Hsin,0.5726194365756284,1.1452388731512568,2
var,Linear residual DML + graph control,N1,Hstep,0.5677427439032043,1.1354854878064087,2
var,Linear residual DML + graph control,N2,Hbrn,0.5729988141839117,1.1459976283678235,2
var,Linear residual DML + graph control,N2,Hdec,0.5688726112694307,1.1377452225388613,2
var,Linear residual DML + graph control,N2,Hprbs,0.5746805023024811,1.1493610046049623,2
var,Linear residual DML + graph control,N2,Hsin,0.5730393503623701,1.1460787007247402,2
var,Linear residual DML + graph control,N2,Hstep,0.5684368480012787,1.1368736960025574,2
var,Linear residual DML + graph control,N3,Hbrn,0.5999625157176298,1.1999250314352596,2
var,Linear residual DML + graph control,N3,Hdec,0.6048074789373323,1.2096149578746647,2
var,Linear residual DML + graph control,N3,Hprbs,0.5684682725797042,1.1369365451594085,2
var,Linear residual DML + graph control,N3,Hsin,0.601414336943578,1.202828673887156,2
var,Linear residual DML + graph control,N3,Hstep,0.6018046825164385,1.203609365032877,2
var,Linear residual DML + graph zero,N1,Hbrn,0.573531697471034,1.147063394942068,2
var,Linear residual DML + graph zero,N1,Hdec,0.5690042819884353,1.1380085639768707,2
var,Linear residual DML + graph zero,N1,Hprbs,0.5731748228405136,1.1463496456810272,2
var,Linear residual DML + graph zero,N1,Hsin,0.5726194365756284,1.1452388731512568,2
var,Linear residual DML + graph zero,N1,Hstep,0.5677427439032043,1.1354854878064087,2
var,Linear residual DML + graph zero,N2,Hbrn,0.5729988141839117,1.1459976283678235,2
var,Linear residual DML + graph zero,N2,Hdec,0.5688726112694307,1.1377452225388613,2
var,Linear residual DML + graph zero,N2,Hprbs,0.5746805023024811,1.1493610046049623,2
var,Linear residual DML + graph zero,N2,Hsin,0.5730393503623701,1.1460787007247402,2
var,Linear residual DML + graph zero,N2,Hstep,0.5684368480012787,1.1368736960025574,2
var,Linear residual DML + graph zero,N3,Hbrn,0.5688251472102248,1.1376502944204496,2
var,Linear residual DML + graph zero,N3,Hdec,0.5642977317276259,1.1285954634552517,2
var,Linear residual DML + graph zero,N3,Hprbs,0.5684682725797042,1.1369365451594085,2
var,Linear residual DML + graph zero,N3,Hsin,0.5679128863148191,1.1358257726296381,2
var,Linear residual DML + graph zero,N3,Hstep,0.5630361936423951,1.1260723872847902,2
var,Linear state-space estimator,N1,Hbrn,0.5410270569112523,1.0803294449371363,2
var,Linear state-space estimator,N1,Hdec,0.5341776151763523,1.0639700122622775,2
var,Linear state-space estimator,N1,Hprbs,0.5411878685927876,1.0729383984479304,2
var,Linear state-space estimator,N1,Hsin,0.5369595659009851,1.0729654775569577,2
var,Linear state-space estimator,N1,Hstep,0.5335986956053057,1.062163007444221,2
var,Linear state-space estimator,N2,Hbrn,0.5409824657191385,1.0796872120971177,2
var,Linear state-space estimator,N2,Hdec,0.5337881595586964,1.064203357086234,2
var,Linear state-space estimator,N2,Hprbs,0.5413652952562203,1.0733257526068742,2
var,Linear state-space estimator,N2,Hsin,0.5381129010715439,1.0746950399397823,2
var,Linear state-space estimator,N2,Hstep,0.5336255152929322,1.0626439257814224,2
var,Linear state-space estimator,N3,Hbrn,0.5468353267518631,1.0480082770583727,2
var,Linear state-space estimator,N3,Hdec,0.5416153083050741,1.0305678689884519,2
var,Linear state-space estimator,N3,Hprbs,0.547687017276556,1.0375733465785095,2
var,Linear state-space estimator,N3,Hsin,0.544724682366772,1.0415538964305078,2
var,Linear state-space estimator,N3,Hstep,0.5409480686130419,1.0281802832998561,2
var,Matern GP,N1,Hbrn,0.02884074764129674,0.051541167041619484,2
var,Matern GP,N1,Hdec,0.01617383330535025,0.020663910207861402,2
var,Matern GP,N1,Hprbs,0.08427466544449266,0.16025493836733662,2
var,Matern GP,N1,Hsin,0.014685879247759579,0.02081362305499246,2
var,Matern GP,N1,Hstep,0.008515813999806287,0.0133034181633658,2
var,Matern GP,N2,Hbrn,0.023904291245557742,0.03834581508200818,2
var,Matern GP,N2,Hdec,0.030230698197247483,0.04962664482578827,2
var,Matern GP,N2,Hprbs,0.09065382970071516,0.17056058488814863,2
var,Matern GP,N2,Hsin,0.02206782922970153,0.03645159335412096,2
