"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","X1A","Y1A","X2A","Y2A","X3A","Y3A","X4A","Y4A","X5A","Y5A","X1B","Y1B","X2B","Y2B","X3B","Y3B","X4B","Y4B","s1","c1","s2","c2","s3","c3","L_A","G_A","X0_A","Y6_A","L_B","G_B","X0_B","Y5_B","H1","H2","H3","time_hours","kernel","fd_relative_step","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond","depth","ridge","solve_method"
"dml_basis","pure","multi_stage","X1A","G_B","-9.068958888752048e-05","3.468660343078353e-05","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","49.870933865247906","{""linear"": 0.005866110557304395, ""square"": -2.4971842360656673e-05, ""cube"": -4.4738169045991524e-08, ""tanh"": 0.0, ""signed_log1p"": -0.15934077254521317}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X1A","X0_B","-0.007041304247516034","0.013693312608596622","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5971993811738601","{""linear"": 0.3557445724275661, ""square"": -0.13544964573331836, ""cube"": 0.11665510080868527, ""tanh"": 0.27863363893889403, ""signed_log1p"": -0.8380262524709946}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X1A","Y5_B","0.013737648886787718","0.03753028565318505","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.07703378391915479","{""linear"": 0.26580973267861974, ""square"": 1.7817601057740307, ""cube"": -6.4484623983127936, ""tanh"": -0.6274467233514217, ""signed_log1p"": 0.22828156388455492}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","L_A","0.008095718547851918","0.002692297085020106","500","","[""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","8.053537154450346","{""linear"": 0.01237585381389008, ""square"": 0.0016315827509694875, ""cube"": -6.18539992763089e-05, ""tanh"": 1519.9992835259914, ""signed_log1p"": -0.1732796890673154}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","G_A","-0.0014626803181521644","0.0004730830035495592","500","","[""L_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","51.186953140919925","{""linear"": 0.0008860940364670825, ""square"": 4.3284734557753824e-05, ""cube"": -3.0393605406046956e-07, ""tanh"": 0.0, ""signed_log1p"": -0.22915131139906547}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","X0_A","0.11778745920967859","0.011967706829260636","500","","[""L_A"", ""G_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5948321958993195","{""linear"": -0.24010158354585193, ""square"": -0.7437811803279406, ""cube"": 0.5646491554002513, ""tanh"": -0.22437386912299795, ""signed_log1p"": 1.2821216111066}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","Y6_A","0.7942520398347594","0.11524675332056318","500","","[""L_A"", ""G_A"", ""X0_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.0752340793839252","{""linear"": -0.6543642255130895, ""square"": -2.750929454410001, ""cube"": 19.072668542395643, ""tanh"": -0.31715510396223223, ""signed_log1p"": 1.9935343154889344}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","L_B","0.0004296438262283604","0.002683300252995633","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","7.617146791264194","{""linear"": 0.03709452502704428, ""square"": -0.0026011502165349705, ""cube"": 2.8397444244174002e-05, ""tanh"": -837.3563465443987, ""signed_log1p"": -0.010086754467306763}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","G_B","-9.58362560329485e-05","0.000108464902378862","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","49.870933865247906","{""linear"": -0.0006172487206010512, ""square"": -7.064830327706555e-05, ""cube"": 6.854816567468603e-07, ""tanh"": 0.0, ""signed_log1p"": 0.1248068124171082}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","X0_B","0.017796125987855682","0.008515860083088385","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5971993811738601","{""linear"": 0.19328045535952298, ""square"": 0.2599321251465501, ""cube"": -0.1618967958293112, ""tanh"": -0.0725811314039097, ""signed_log1p"": -0.4167483602529176}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y1A","Y5_B","0.040278323523214365","0.05031889216796965","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.07703378391915479","{""linear"": -1.1461517696599868, ""square"": 2.065475096755268, ""cube"": -8.764002062679879, ""tanh"": 1.6464202043427254, ""signed_log1p"": -0.6596390778921406}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","L_A","0.011626704086080178","0.0053016856328758554","500","","[""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","8.053537154450346","{""linear"": 0.009253128612981644, ""square"": 0.001093016947822075, ""cube"": -3.427940221154138e-05, ""tanh"": 2162.635702187931, ""signed_log1p"": -0.08543225479806354}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","G_A","-0.0009190149234104984","0.00010577197769952118","500","","[""L_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","51.186953140919925","{""linear"": 0.0021394115618083953, ""square"": 1.1068472395958593e-05, ""cube"": -1.9299255289237465e-07, ""tanh"": 0.0, ""signed_log1p"": -0.13957752681462848}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","X0_A","0.08721563562672702","0.012557712849976251","500","","[""L_A"", ""G_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5948321958993195","{""linear"": -0.4716642845442234, ""square"": -0.5651097066068187, ""cube"": 0.5326005828565226, ""tanh"": 0.4441789087133645, ""signed_log1p"": 0.5550127630669747}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","Y6_A","0.8080569124703747","0.11263785371751318","500","","[""L_A"", ""G_A"", ""X0_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.0752340793839252","{""linear"": -0.21408297578268531, ""square"": -3.338002308126714, ""cube"": 20.087074250372208, ""tanh"": -0.20747055487039073, ""signed_log1p"": 1.4941614451727099}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","L_B","-0.00014521923948569715","0.003000233165802241","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","7.617146791264194","{""linear"": -0.004668255327337613, ""square"": 0.00013068382144263996, ""cube"": -3.576266583879006e-05, ""tanh"": -809.6912097456891, ""signed_log1p"": 0.08221548268461916}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","G_B","0.000144079084332278","0.00023302376051276917","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","49.870933865247906","{""linear"": 0.0027741123181207993, ""square"": -4.71664208394132e-05, ""cube"": 1.9968055448112705e-07, ""tanh"": 0.0, ""signed_log1p"": 0.029736662211751794}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","X0_B","-0.014611836268594178","0.01898330479104959","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5971993811738601","{""linear"": 0.09617652243695882, ""square"": 0.046690879743160635, ""cube"": -0.12828146444549374, ""tanh"": 0.061557063080791063, ""signed_log1p"": -0.11697346054066654}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X2A","Y5_B","0.029996825869632926","0.04394038515670489","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.07703378391915479","{""linear"": -0.7879780643579208, ""square"": 1.8090115620975515, ""cube"": -8.533357959272672, ""tanh"": 1.010097262975149, ""signed_log1p"": -0.3370532400104812}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","L_A","0.00572580226023432","0.0019134762490911766","500","","[""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","8.053537154450346","{""linear"": 0.013551073900347689, ""square"": -0.0005179253364266177, ""cube"": 3.670176104705135e-05, ""tanh"": 961.1333012061341, ""signed_log1p"": -0.06349329726097576}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","G_A","-0.0007341481669253965","0.000161473496305399","500","","[""L_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","51.186953140919925","{""linear"": -0.002171568588401283, ""square"": -1.5097991273407306e-05, ""cube"": 2.541563131460943e-07, ""tanh"": 0.0, ""signed_log1p"": 0.05142046853982077}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","X0_A","0.03071220203178321","0.022554759589703707","500","","[""L_A"", ""G_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5948321958993195","{""linear"": -0.12160841070077041, ""square"": -0.13302340922407307, ""cube"": 0.17821059933421257, ""tanh"": -0.3964595228848381, ""signed_log1p"": 0.6460413376771237}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","Y6_A","0.9263551840248895","0.052121393786994395","500","","[""L_A"", ""G_A"", ""X0_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.0752340793839252","{""linear"": -1.1290316289504112, ""square"": -0.5269249923007892, ""cube"": 7.50256394283854, ""tanh"": 0.4474048367580914, ""signed_log1p"": 1.6799381801952469}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","L_B","-0.0003823665557002136","0.0014510239384367789","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","7.617146791264194","{""linear"": 0.014544508578893353, ""square"": -0.0003254475586009078, ""cube"": 3.554761450858245e-06, ""tanh"": 365.89125471413934, ""signed_log1p"": -0.09428759585669208}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","G_B","-1.4061333221669116e-05","4.0956327017082933e-05","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","49.870933865247906","{""linear"": 0.00462841466146658, ""square"": -1.278391960696709e-05, ""cube"": -8.217895307345594e-08, ""tanh"": 0.0, ""signed_log1p"": -0.14010972705142982}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","X0_B","0.007184718574975449","0.0057626827817293304","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5971993811738601","{""linear"": -0.3553561799771098, ""square"": 0.3782596494765885, ""cube"": -0.1642831188407202, ""tanh"": 0.02338728732707135, ""signed_log1p"": 0.11153150435840657}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y2A","Y5_B","0.017572716726782844","0.013072461488163453","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.07703378391915479","{""linear"": -0.03305013484268565, ""square"": 0.289437252869176, ""cube"": -0.9931332414170264, ""tanh"": -0.5193789089797927, ""signed_log1p"": 0.581619013179976}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","L_A","0.005369187544146689","0.0009308939332774327","500","","[""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","8.053537154450346","{""linear"": -0.0149006106408901, ""square"": 0.0010772548562617544, ""cube"": -4.502017045823932e-06, ""tanh"": 496.65753256546424, ""signed_log1p"": 0.03253392870416158}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","G_A","-0.0004818045567797282","0.00016961209483323645","500","","[""L_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","51.186953140919925","{""linear"": -0.0020243578878807724, ""square"": 9.826205939720694e-06, ""cube"": -8.352965654488633e-08, ""tanh"": 0.0, ""signed_log1p"": 0.062268191291865366}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","X0_A","0.02950563149144983","0.0016240742008756823","500","","[""L_A"", ""G_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5948321958993195","{""linear"": -0.2264819039656001, ""square"": -0.12266695925930679, ""cube"": 0.13726537042587986, ""tanh"": 0.20831537494749686, ""signed_log1p"": 0.17090430939835627}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","Y6_A","0.955659692314655","0.04562348083489378","500","","[""L_A"", ""G_A"", ""X0_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.0752340793839252","{""linear"": -0.5409333072731368, ""square"": -0.27836434258811027, ""cube"": 5.1710434337747575, ""tanh"": 0.5639447458323115, ""signed_log1p"": 0.9568576190359812}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","L_B","0.0008343586787683795","0.000831141890690046","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","7.617146791264194","{""linear"": 0.023184787429290626, ""square"": -0.0008156302312282437, ""cube"": -1.4729487862865744e-05, ""tanh"": -223.4883588366031, ""signed_log1p"": -0.06156674525827509}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","G_B","-0.0001085783118219448","5.95010993779462e-05","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","49.870933865247906","{""linear"": -0.0008042148731624578, ""square"": -3.73431022610132e-05, ""cube"": 3.8045886868447984e-07, ""tanh"": 0.0, ""signed_log1p"": 0.08045635523951646}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","X0_B","0.004071787394495763","0.02776508632298297","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5971993811738601","{""linear"": 0.09930332117209972, ""square"": 0.3823126150902431, ""cube"": -0.14099721500925175, ""tanh"": -0.06588760142385876, ""signed_log1p"": -0.5653788224912811}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X3A","Y5_B","0.006861244524998533","0.031640139880425154","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.07703378391915479","{""linear"": -0.11580020223708516, ""square"": 0.3464843507941482, ""cube"": -2.381500040127185, ""tanh"": -0.2691188081336909, ""signed_log1p"": 0.40841601962728286}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","L_A","0.003356362563617139","0.001848868131513304","500","","[""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","8.053537154450346","{""linear"": 0.019208889645407998, ""square"": -0.0009344970608669758, ""cube"": 2.0676943066139747e-05, ""tanh"": -689.6844943253941, ""signed_log1p"": -0.04114713629470902}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","G_A","-0.0001502582359320416","0.00032894710740615906","500","","[""L_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","51.186953140919925","{""linear"": 0.00343941437798183, ""square"": 2.254576962258161e-05, ""cube"": -2.3057573445050834e-07, ""tanh"": 0.0, ""signed_log1p"": -0.2132032104909391}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","X0_A","0.016443017326097972","0.016641764498127723","500","","[""L_A"", ""G_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5948321958993195","{""linear"": 0.1568696389099543, ""square"": -0.39922986963147195, ""cube"": 0.29834825779287505, ""tanh"": -0.15892004347154592, ""signed_log1p"": 0.20979166603692123}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","Y6_A","0.978478980210676","0.049574962173396936","500","","[""L_A"", ""G_A"", ""X0_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.0752340793839252","{""linear"": 0.03307488683826687, ""square"": 0.9914359238658983, ""cube"": -0.2823395613910318, ""tanh"": 0.025756343614475652, ""signed_log1p"": 0.8337448011808568}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","L_B","9.479180281706315e-05","0.002910893219357749","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","7.617146791264194","{""linear"": 0.004521657520799738, ""square"": -0.00040580339934051654, ""cube"": -5.899205395167293e-05, ""tanh"": -918.2570948018742, ""signed_log1p"": 0.11126878893771931}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","G_B","-4.817240245859897e-05","9.992818361605533e-05","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","49.870933865247906","{""linear"": -0.0008163945162802948, ""square"": 3.9982319783375775e-05, ""cube"": -3.63066151918642e-07, ""tanh"": 0.0, ""signed_log1p"": -0.025981450305218583}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","X0_B","0.0010283852032938468","0.007311091501655917","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5971993811738601","{""linear"": 0.2965240248840205, ""square"": -0.054610767553222604, ""cube"": 0.010002526082180711, ""tanh"": 0.7006516465125803, ""signed_log1p"": -1.1835855649524367}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","Y3A","Y5_B","0.01843804707240508","0.03248583716798021","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.07703378391915479","{""linear"": 0.46413574592135065, ""square"": 1.6163865761708496, ""cube"": -6.6363150690358275, ""tanh"": -0.6858917515569177, ""signed_log1p"": 0.11335874354230285}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X4A","L_A","0.0036329840057429588","0.000873113265561756","500","","[""G_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","8.053537154450346","{""linear"": -0.01938647964583562, ""square"": 0.0006039879057206949, ""cube"": 1.1126127937096208e-06, ""tanh"": -374.25424566676656, ""signed_log1p"": 0.11974077762777871}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X4A","G_A","-0.0001835497800890453","0.0002680373858459697","500","","[""L_A"", ""X0_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","51.186953140919925","{""linear"": 0.0059972945218711845, ""square"": -3.233241814507981e-05, ""cube"": -8.435284377219976e-08, ""tanh"": 0.0, ""signed_log1p"": -0.11521880621125999}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X4A","X0_A","0.006392705091597478","0.014496897430595075","500","","[""L_A"", ""G_A"", ""Y6_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.5948321958993195","{""linear"": -0.2078555360814027, ""square"": 0.32901653276131304, ""cube"": -0.1098869219942783, ""tanh"": 0.11559478601843448, ""signed_log1p"": -0.2284431688042537}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X4A","Y6_A","0.9925589749830611","0.011931076611939134","500","","[""L_A"", ""G_A"", ""X0_A"", ""L_B"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","0.0752340793839252","{""linear"": -0.549248970287963, ""square"": -0.2162486641454584, ""cube"": 2.253737330794066, ""tanh"": 0.9323754480195143, ""signed_log1p"": 0.6547734684317044}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","multi_stage","X4A","L_B","0.0010506193323839425","0.0008024781431430964","500","","[""L_A"", ""G_A"", ""X0_A"", ""Y6_A"", ""G_B"", ""X0_B"", ""Y5_B""]","2633.1238224729896","linear,square,cube,tanh,signed_log1p","7.617146791264194","{""linear"": 0.026848427295613472, ""square"": -0.0008971057803363258, ""cube"": 5.047842699679319e-06, ""tanh"": -131.2788186625235, ""signed_log1p"": -0.11101120716857302}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
