source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string,selection_note,original_connection_type,source_all_links_csv
Y2A,X4B,1,0.015428567385966936,0.034280457515711356,0.034280457515711356,-->,"(3,-1) --> (16,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y4B,1,0.021130824974148508,-0.03263552358317505,0.03263552358317505,-->,"(3,-1) --> (17,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,X1A,0,0.045652434078943385,-0.028291266436813244,0.028291266436813244,-->,"(4,0) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,X1A,1,0.02503278843006666,-0.031716407813451086,0.031716407813451086,-->,"(4,-1) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,X2A,1,0.0004697732699298576,0.049492648007009504,0.049492648007009504,<->,"(4,-1) <-> (2,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,Y2A,0,0.020780752488397662,-0.032724728563390974,0.032724728563390974,-->,"(4,0) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,Y2A,1,0.01480013489806227,0.03449020821558643,0.03449020821558643,-->,"(4,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,Y3A,0,3.6184055944646395e-179,0.38818416730562677,0.38818416730562677,-->,"(4,0) --> (5,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,X4A,1,0.0066959982703403195,0.03836627709774732,0.03836627709774732,<->,"(4,-1) <-> (6,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,Y4A,1,0.02426379060254733,0.0318738203979983,0.0318738203979983,-->,"(4,-1) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,X5A,1,0.010857802014435085,-0.036038783562800596,0.036038783562800596,-->,"(4,-1) --> (8,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,Y5A,1,0.016506582718643588,0.03393870356165863,0.03393870356165863,-->,"(4,-1) --> (9,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X3A,X1B,0,0.025688045311365756,-0.03160343476082187,0.03160343476082187,-->,"(4,0) --> (10,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,X1A,0,0.0018871357664434086,-0.04396641400476845,0.04396641400476845,x-x,"(5,0) x-x (0,0)",selected_alpha005_preserved_original_connection_type,x-x,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,X2A,1,0.02985103883126189,0.030754946778244478,0.030754946778244478,-->,"(5,-1) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,Y2A,1,0.04707315866072111,0.028110821149679766,0.028110821149679766,-->,"(5,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,X3A,0,3.6184055944646395e-179,0.38818416730562677,0.38818416730562677,<--,"(5,0) <-- (4,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,Y4A,0,3.0703418277879737e-11,0.09383028984160842,0.09383028984160842,x-x,"(5,0) x-x (7,0)",selected_alpha005_preserved_original_connection_type,x-x,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,X5A,1,0.016522934292922224,0.033919980011969504,0.033919980011969504,-->,"(5,-1) --> (8,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,Y1B,1,0.015354219640222292,-0.034312151540855255,0.034312151540855255,-->,"(5,-1) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,X3B,0,0.019575377337202497,-0.03303893869374683,0.03303893869374683,-->,"(5,0) --> (14,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y3A,Y4B,0,0.03272808529062949,-0.03022098867524252,0.03022098867524252,-->,"(5,0) --> (17,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,X1A,1,0.034016064966568185,-0.03001043191986989,0.03001043191986989,-->,"(6,-1) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,Y1A,1,0.03129398402201445,0.030486569879400682,0.030486569879400682,-->,"(6,-1) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,X2A,1,0.022481194324259313,0.03230952678454322,0.03230952678454322,-->,"(6,-1) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,Y2A,0,1.388466373330546e-20,0.13108263028482128,0.13108263028482128,-->,"(6,0) --> (3,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,X3A,1,8.945765066237173e-11,0.09162522955972385,0.09162522955972385,<->,"(6,-1) <-> (4,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,Y3A,1,0.04433973992393812,0.028470619645086723,0.028470619645086723,-->,"(6,-1) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,Y4A,0,0.021693514872539604,-0.03247853681743818,0.03247853681743818,-->,"(6,0) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,Y5A,1,0.029176283221145113,0.030876627793456735,0.030876627793456735,-->,"(6,-1) --> (9,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,X1B,0,0.02422882871086894,0.03190082625801402,0.03190082625801402,-->,"(6,0) --> (10,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X4A,Y3B,0,0.046216500602888594,-0.02824341857344483,0.02824341857344483,-->,"(6,0) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X1A,0,1.1160072551692896e-05,-0.06213704191285926,0.06213704191285926,<--,"(7,0) <-- (0,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X2A,1,0.00013559066467196056,0.054001039285082056,0.054001039285082056,-->,"(7,-1) --> (2,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y2A,1,0.01006029328612755,-0.03642815803361102,0.03642815803361102,-->,"(7,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y3A,0,3.0703418277879737e-11,0.09383028984160842,0.09383028984160842,x-x,"(7,0) x-x (5,0)",selected_alpha005_preserved_original_connection_type,x-x,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X4A,0,0.021693514872539604,-0.03247853681743818,0.03247853681743818,-->,"(7,0) --> (6,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X5A,1,1.568401876258252e-25,0.14710338081179306,0.14710338081179306,<->,"(7,-1) <-> (8,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X1B,1,0.011766510204739681,-0.03565473624229874,0.03565473624229874,-->,"(7,-1) --> (10,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y1B,0,0.0482483971476902,-0.027951491135253238,0.027951491135253238,-->,"(7,0) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X3B,0,0.029440864268968223,-0.030820022036544707,0.030820022036544707,-->,"(7,0) --> (14,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y3B,1,0.022587748838412157,0.03227756385977023,0.03227756385977023,-->,"(7,-1) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y4A,X4B,0,0.01721523954785722,-0.033723649645312125,0.033723649645312125,-->,"(7,0) --> (16,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X5A,Y3A,1,0.02805048197044258,-0.031095709388474807,0.031095709388474807,-->,"(8,-1) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X5A,X2B,1,0.03474500994915263,0.029889256233192697,0.029889256233192697,-->,"(8,-1) --> (12,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X5A,Y4B,1,0.02157303282265842,0.03252466254857975,0.03252466254857975,-->,"(8,-1) --> (17,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y5A,X4A,1,1.3707638981169343e-11,0.09548669567508114,0.09548669567508114,-->,"(9,-1) --> (6,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y5A,Y2B,1,0.039311741282046134,-0.029178864482013168,0.029178864482013168,-->,"(9,-1) --> (13,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
Y5A,X3B,0,0.021053818463315853,0.03266157976194711,0.03266157976194711,-->,"(9,0) --> (14,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X1B,Y1A,0,0.02807346149592762,-0.031097395133709765,0.031097395133709765,-->,"(10,0) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
X1B,X3A,0,0.025688045311365756,-0.03160343476082187,0.03160343476082187,-->,"(10,0) --> (4,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N3_parcorr_linear_assumed_all_links.csv
