source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string,selection_note,original_connection_type,source_all_links_csv
Y4A,X0_B,0,0.00944299779562013,-0.036740680319388465,0.036740680319388465,<--,"(7,0) <-- (24,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,Y1A,1,0.026705711899968333,0.03135813750541852,0.03135813750541852,-->,"(8,-1) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,X2A,1,0.028885591185481868,0.030926292927163965,0.030926292927163965,-->,"(8,-1) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,Y2A,1,0.013019472996618495,0.03516547288812142,0.03516547288812142,-->,"(8,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,X3A,0,0.03687543550023679,0.029558987489524194,0.029558987489524194,-->,"(8,0) --> (4,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,X3A,1,0.044016341467549916,0.028516931837123914,0.028516931837123914,-->,"(8,-1) --> (4,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,Y3A,1,0.0025492230672298434,0.04271550473230655,0.04271550473230655,-->,"(8,-1) --> (5,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,X4A,0,0.021392916654092202,0.032582635275282615,0.032582635275282615,-->,"(8,0) --> (6,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,X4A,1,5.722200973377033e-06,0.06418782220205065,0.06418782220205065,o->,"(8,-1) o-> (6,0)",selected_alpha005_preserved_original_connection_type,o->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,Y4A,0,0.0038071771484344138,0.04097784723779827,0.04097784723779827,<--,"(8,0) <-- (7,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,Y4A,1,0.03416678331948753,0.029991207843668516,0.029991207843668516,-->,"(8,-1) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X5A,Y5A,0,0.017125087018624776,0.03378826473565395,0.03378826473565395,-->,"(8,0) --> (9,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,X1A,1,0.01308419933143311,0.03511934469374084,0.03511934469374084,-->,"(9,-1) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,Y1A,0,0.013570879225373292,0.03492786258641925,0.03492786258641925,-->,"(9,0) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,X2A,1,0.021691646969434087,0.03248875407557982,0.03248875407557982,-->,"(9,-1) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,Y2A,1,0.019473346139870895,0.033086478716313115,0.033086478716313115,-->,"(9,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,X3A,1,0.0030255210389124715,0.04197574079439895,0.04197574079439895,-->,"(9,-1) --> (4,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,Y3A,0,0.04272770951583393,0.02869569709058278,0.02869569709058278,-->,"(9,0) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,Y3A,1,0.0010258539085425704,0.04655044383424555,0.04655044383424555,<->,"(9,-1) <-> (5,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,X4A,1,9.734216517422309e-09,0.08108529475777729,0.08108529475777729,<->,"(9,-1) <-> (6,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,Y4A,1,0.00063761893887794,0.04833851760581832,0.04833851760581832,<->,"(9,-1) <-> (7,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,X5A,0,0.017125087018624776,0.03378826473565395,0.03378826473565395,-->,"(9,0) --> (8,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y5A,X5A,1,0.0003161823325028092,0.050960816504014746,0.050960816504014746,<->,"(9,-1) <-> (8,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,Y1A,1,0.02175530572304934,0.03248279603606299,0.03248279603606299,-->,"(10,-1) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,X2A,1,0.014636899921280004,-0.034546885701933615,0.034546885701933615,-->,"(10,-1) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,Y3A,0,0.04897332250202216,-0.027898000221525433,0.027898000221525433,-->,"(10,0) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,Y1B,0,5.167078156434177e-58,0.22451347566084476,0.22451347566084476,-->,"(10,0) --> (11,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,Y1B,1,1.97012773165494e-15,0.11214221202463706,0.11214221202463706,-->,"(10,-1) --> (11,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,X2B,0,2.259344838677605e-14,0.10785890070051483,0.10785890070051483,-->,"(10,0) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,X2B,1,6.218128447176423e-10,0.08744310395561966,0.08744310395561966,-->,"(10,-1) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,Y2B,1,0.0012286031866364875,0.04574744692085376,0.04574744692085376,-->,"(10,-1) --> (13,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X1B,X3B,0,0.0004031774523629929,0.05007607977332888,0.05007607977332888,-->,"(10,0) --> (14,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,Y5A,1,0.019547556742111984,-0.03303984819549665,0.03303984819549665,-->,"(11,-1) --> (9,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,X1B,0,5.167078156434177e-58,0.22451347566084476,0.22451347566084476,<--,"(11,0) <-- (10,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,X1B,1,8.315176253140691e-18,0.12125678054934026,0.12125678054934026,-->,"(11,-1) --> (10,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,X2B,0,1.551798739787501e-07,0.07422904083540942,0.07422904083540942,-->,"(11,0) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,X2B,1,8.415901377977482e-09,0.08145655078499087,0.08145655078499087,-->,"(11,-1) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,Y2B,0,1.5234458677295008e-07,0.07425469159491918,0.07425469159491918,<--,"(11,0) <-- (13,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,Y2B,1,3.0327881493201595e-06,0.06604091929720944,0.06604091929720944,-->,"(11,-1) --> (13,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,X3B,1,4.077794193794101e-07,0.07163158183174671,0.07163158183174671,-->,"(11,-1) --> (14,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,Y3B,0,0.011651411517754345,0.03575384040618269,0.03575384040618269,-->,"(11,0) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,Y3B,1,0.0472234732733883,0.02808888850014326,0.02808888850014326,-->,"(11,-1) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,X4B,1,0.0003049796427949017,0.05109315755961723,0.05109315755961723,-->,"(11,-1) --> (16,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y1B,G_A,0,0.04143215816682257,0.028894516349574045,0.028894516349574045,-->,"(11,0) --> (19,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,X1A,0,0.047319934265095606,-0.028104820760477916,0.028104820760477916,-->,"(12,0) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,X2A,0,0.027307415025651403,0.031282135354619885,0.031282135354619885,-->,"(12,0) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,X2A,1,0.01305581261249515,-0.03514789595275435,0.03514789595275435,-->,"(12,-1) --> (2,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,X1B,0,2.259344838677605e-14,0.10785890070051483,0.10785890070051483,<--,"(12,0) <-- (10,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,Y1B,0,1.551798739787501e-07,0.07422904083540942,0.07422904083540942,<--,"(12,0) <-- (11,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,Y1B,1,7.125376400961401e-05,0.0562161915499628,0.0562161915499628,-->,"(12,-1) --> (11,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,Y2B,0,0.01480737413490175,0.03451536690731738,0.03451536690731738,-->,"(12,0) --> (13,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,Y2B,1,0.004466630586648518,0.04024666909216494,0.04024666909216494,-->,"(12,-1) --> (13,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,X3B,1,2.6596228443956446e-08,0.07864976982119899,0.07864976982119899,-->,"(12,-1) --> (14,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,Y3B,0,0.012938523714672821,0.03520043151838289,0.03520043151838289,-->,"(12,0) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,Y3B,1,0.0005686244418881621,0.0487631066813321,0.0487631066813321,-->,"(12,-1) --> (15,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,X4B,1,0.0034183911114179307,0.041429197397049325,0.041429197397049325,-->,"(12,-1) --> (16,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X2B,G_A,0,0.040784892786674416,0.02898993169331002,0.02898993169331002,-->,"(12,0) --> (19,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,Y1A,1,0.027633681874090987,0.03117874341382763,0.03117874341382763,-->,"(13,-1) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,X3A,1,0.048193299374563264,0.027980787816606977,0.027980787816606977,-->,"(13,-1) --> (4,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,Y3A,1,0.03145321514000416,0.03046404826488305,0.03046404826488305,-->,"(13,-1) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,Y1B,0,1.5234458677295008e-07,0.07425469159491918,0.07425469159491918,-->,"(13,0) --> (11,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,Y1B,1,3.5118976884354555e-05,0.05854711502894721,0.05854711502894721,-->,"(13,-1) --> (11,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,X2B,0,0.01480737413490175,0.03451536690731738,0.03451536690731738,-->,"(13,0) --> (12,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,X2B,1,0.001439558896174879,0.04511688162902354,0.04511688162902354,-->,"(13,-1) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,X3B,1,7.046559052547357e-07,0.07014037628582656,0.07014037628582656,-->,"(13,-1) --> (14,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,Y3B,0,0.0032611902991353465,0.04164828859668444,0.04164828859668444,-->,"(13,0) --> (15,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,Y3B,1,0.0003755387162235624,0.05032037088605637,0.05032037088605637,-->,"(13,-1) --> (15,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y2B,L_B,0,0.0491344081005317,-0.027880964235477868,0.027880964235477868,-->,"(13,0) --> (22,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,Y2A,0,0.025045686575628216,0.03177092316263512,0.03177092316263512,-->,"(14,0) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,X1B,0,0.0004031774523629929,0.05007607977332888,0.05007607977332888,<--,"(14,0) <-- (10,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,X1B,1,0.02608042736683505,-0.03150116920064901,0.03150116920064901,-->,"(14,-1) --> (10,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,Y1B,1,0.00020665956263074867,0.05251768792402012,0.05251768792402012,-->,"(14,-1) --> (11,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,X2B,1,2.071466311519791e-05,0.06024850844838754,0.06024850844838754,-->,"(14,-1) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,Y2B,1,1.5639405161931049e-06,0.06793637783461244,0.06793637783461244,-->,"(14,-1) --> (13,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,Y3B,1,0.0006037967555723119,0.048528558594818326,0.048528558594818326,-->,"(14,-1) --> (15,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,X4B,1,5.834712634499902e-05,0.05687368722885746,0.05687368722885746,<->,"(14,-1) <-> (16,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
X3B,Y4B,1,7.136110153724303e-05,0.05616052707023423,0.05616052707023423,-->,"(14,-1) --> (17,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y3B,Y1B,0,0.011651411517754345,0.03575384040618269,0.03575384040618269,-->,"(15,0) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y3B,Y1B,1,0.010662149236961384,0.036153743469677826,0.036153743469677826,-->,"(15,-1) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y3B,X2B,0,0.012938523714672821,0.03520043151838289,0.03520043151838289,-->,"(15,0) --> (12,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y3B,X2B,1,0.00020589173157475153,0.05254152852007354,0.05254152852007354,-->,"(15,-1) --> (12,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y3B,Y2B,0,0.0032611902991353465,0.04164828859668444,0.04164828859668444,<--,"(15,0) <-- (13,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
Y3B,Y2B,1,0.005742388007023199,0.03910044015541439,0.03910044015541439,-->,"(15,-1) --> (13,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hdec_N1_parcorr_linear_assumed_all_links.csv
