source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string,selection_note,original_connection_type,source_all_links_csv
Y1A,X1A,0,0.0,0.5247641936573552,0.5247641936573552,<--,"(1,0) <-- (0,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X2A,0,0.005055006462400104,-0.03969353079541465,0.03969353079541465,-->,"(1,0) --> (2,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,Y2A,0,2.409403292480248e-38,0.18199211470343016,0.18199211470343016,-->,"(1,0) --> (3,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,Y2A,1,0.0021452924123802736,-0.0434452788928364,0.0434452788928364,-->,"(1,-1) --> (3,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X3A,1,0.010250378027196725,-0.03634009390337716,0.03634009390337716,-->,"(1,-1) --> (4,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X4A,0,0.025215943816638275,-0.03169241922837313,0.03169241922837313,-->,"(1,0) --> (6,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X5A,0,0.005582835159711584,0.03924218787910988,0.03924218787910988,<--,"(1,0) <-- (8,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X1B,1,0.002312723246999351,-0.04313546928007979,0.04313546928007979,<->,"(1,-1) <-> (10,0)",selected_alpha005_preserved_original_connection_type,<->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,Y1B,0,0.03400241200943007,-0.030030783516236982,0.030030783516236982,-->,"(1,0) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,Y1B,1,0.011995766599582255,-0.03556565304339769,0.03556565304339769,-->,"(1,-1) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X3B,1,0.019824188106087336,0.03297863965777813,0.03297863965777813,-->,"(1,-1) --> (14,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,X4B,0,0.035787510081800054,0.029734576316628732,0.029734576316628732,-->,"(1,0) --> (16,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y1A,Y4B,0,0.019001702668005622,-0.03322270753426706,0.03322270753426706,-->,"(1,0) --> (17,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y1A,0,0.005055006462400104,-0.03969353079541465,0.03969353079541465,<--,"(2,0) <-- (1,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y2A,0,1.7490852508569864e-09,0.08517488318980841,0.08517488318980841,<--,"(2,0) <-- (3,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y2A,1,0.01124734544812082,-0.035886095401197575,0.035886095401197575,-->,"(2,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y3A,1,0.04199225411158596,0.02877503779134089,0.02877503779134089,-->,"(2,-1) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y4A,0,8.138192151882201e-05,-0.055817644577081646,0.055817644577081646,-->,"(2,0) --> (7,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,X5A,0,5.318167353205672e-06,0.06443790466977768,0.06443790466977768,<--,"(2,0) <-- (8,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,X5A,1,0.00013802227461615681,0.05393360158097424,0.05393360158097424,-->,"(2,-1) --> (8,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y1B,1,0.021082993561477012,-0.03265090667351682,0.03265090667351682,-->,"(2,-1) --> (11,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,X3B,1,0.010577401912461263,0.03618579263429725,0.03618579263429725,-->,"(2,-1) --> (14,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,Y3B,1,0.011571555148250518,0.03573786709014584,0.03573786709014584,-->,"(2,-1) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X2A,X4B,0,0.01930029999906864,-0.03313037255663096,0.03313037255663096,-->,"(2,0) --> (16,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,X1A,0,1.7590085172751096e-15,0.11233919583421009,0.11233919583421009,<--,"(3,0) <-- (0,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y1A,0,2.409403292480248e-38,0.18199211470343016,0.18199211470343016,<--,"(3,0) <-- (1,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y1A,1,1.0115099467519636e-10,-0.0913550578299235,0.0913550578299235,-->,"(3,-1) --> (1,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,X2A,0,1.7490852508569864e-09,0.08517488318980841,0.08517488318980841,-->,"(3,0) --> (2,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,X2A,1,3.514755360623201e-104,-0.2998298675605804,0.2998298675605804,-->,"(3,-1) --> (2,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y3A,1,0.01967616261244177,-0.03301836299485437,0.03301836299485437,-->,"(3,-1) --> (5,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,X4A,0,0.0001222305493920926,0.05435637479726782,0.05435637479726782,-->,"(3,0) --> (6,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,X4A,1,0.0466019479213383,-0.028171087355610257,0.028171087355610257,-->,"(3,-1) --> (6,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y4A,1,0.03642109997532125,0.029609757136168376,0.029609757136168376,-->,"(3,-1) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y5A,0,0.022787323406521405,-0.032249493559496106,0.032249493559496106,-->,"(3,0) --> (9,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,X3B,1,0.014303993958073576,-0.0346781154817543,0.0346781154817543,-->,"(3,-1) --> (14,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y3B,0,0.0005697370951305227,0.04878984334848265,0.04878984334848265,<--,"(3,0) <-- (15,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y2A,Y4B,1,0.039464666551658194,-0.029147457923082865,0.029147457923082865,-->,"(3,-1) --> (17,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,X1A,0,0.0014474580461707998,0.04506288318520418,0.04506288318520418,<--,"(4,0) <-- (0,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,X1A,1,0.017409782764538247,0.033654943081555075,0.033654943081555075,-->,"(4,-1) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y1A,1,8.659666751569494e-15,-0.10952588105603621,0.10952588105603621,-->,"(4,-1) --> (1,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y2A,1,0.0010259941565243218,0.046470567175701534,0.046470567175701534,-->,"(4,-1) --> (3,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y3A,0,5.185549015826965e-198,0.4065579246698374,0.4065579246698374,<--,"(4,0) <-- (5,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y4A,1,0.04002453770929042,0.029073950697013868,0.029073950697013868,-->,"(4,-1) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,X5A,1,0.028467360972697798,0.031010609173468463,0.031010609173468463,-->,"(4,-1) --> (8,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y2B,1,0.028849434201557896,0.030942572861780565,0.030942572861780565,-->,"(4,-1) --> (13,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y3B,1,0.045350447263744854,0.028325162693106278,0.028325162693106278,-->,"(4,-1) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X3A,Y4B,1,0.041317975764562864,-0.028875980232429037,0.028875980232429037,-->,"(4,-1) --> (17,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y3A,X1A,1,0.016794223875320646,-0.03384228772831284,0.03384228772831284,-->,"(5,-1) --> (0,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y3A,X3A,0,5.185549015826965e-198,0.4065579246698374,0.4065579246698374,-->,"(5,0) --> (4,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y3A,X4A,1,0.020470765024788378,-0.03279824855390129,0.03279824855390129,-->,"(5,-1) --> (6,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y3A,Y4A,0,4.5366169450543e-151,0.3583545646179188,0.3583545646179188,x-x,"(5,0) x-x (7,0)",selected_alpha005_preserved_original_connection_type,x-x,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y3A,X2B,1,0.033223612863056896,-0.030141688603891274,0.030141688603891274,-->,"(5,-1) --> (12,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,Y1A,0,0.025215943816638275,-0.03169241922837313,0.03169241922837313,-->,"(6,0) --> (1,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,X2A,1,0.0017362999773460567,0.0443132872577317,0.0443132872577317,-->,"(6,-1) --> (2,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,Y2A,0,0.0001222305493920926,0.05435637479726782,0.05435637479726782,<--,"(6,0) <-- (3,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,Y2A,1,0.018574213117711805,-0.033329248096948316,0.033329248096948316,-->,"(6,-1) --> (3,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,Y4A,0,0.01844168000123663,0.033373590131913204,0.033373590131913204,-->,"(6,0) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,Y4A,1,0.04696464489809235,0.028107759400264772,0.028107759400264772,-->,"(6,-1) --> (7,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,Y5A,0,1.8778815240432706e-06,0.06739082820703901,0.06739082820703901,<--,"(6,0) <-- (9,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,X2B,0,0.02104990429212308,-0.03267567466688608,0.03267567466688608,-->,"(6,0) --> (12,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X4A,X2B,1,0.039964800207884996,-0.02907976764366115,0.02907976764366115,-->,"(6,-1) --> (12,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y1A,1,0.00044686728271046294,-0.049680791531399114,0.049680791531399114,-->,"(7,-1) --> (1,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,X2A,0,8.138192151882201e-05,-0.055817644577081646,0.055817644577081646,<--,"(7,0) <-- (2,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,X2A,1,1.4654642621347811e-07,-0.07434801770087798,0.07434801770087798,-->,"(7,-1) --> (2,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,X3A,1,0.011416337975426233,0.035794191922532664,0.035794191922532664,-->,"(7,-1) --> (4,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y3A,0,4.5366169450543e-151,0.3583545646179188,0.3583545646179188,x-x,"(7,0) x-x (5,0)",selected_alpha005_preserved_original_connection_type,x-x,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,X4A,0,0.01844168000123663,0.033373590131913204,0.033373590131913204,-->,"(7,0) --> (6,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,X5A,1,1.3311907650183833e-05,-0.06159401510848017,0.06159401510848017,-->,"(7,-1) --> (8,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y3B,1,0.02477562235889905,0.03177599162967108,0.03177599162967108,-->,"(7,-1) --> (15,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,X4B,0,0.015563912680193049,-0.03425613334194853,0.03425613334194853,-->,"(7,0) --> (16,0)",selected_alpha005_inferred_source_to_target_from_all_links_row,,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
Y4A,Y4B,0,7.17581673160688e-07,0.07008354408301458,0.07008354408301458,<--,"(7,0) <-- (17,0)",selected_alpha005_preserved_original_connection_type,<--,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
X5A,Y1A,0,0.005582835159711584,0.03924218787910988,0.03924218787910988,-->,"(8,0) --> (1,0)",selected_alpha005_preserved_original_connection_type,-->,non_overlapping_pulse_var_baseline_varbase_p1e4_rand_dt2000_ib1e4_fb1e4_tot1e7_seed7_ns0_Hstep_N3_parcorr_linear_assumed_all_links.csv
