"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","u","x1","x2","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"","","","","","","","","","","","","","","","55.0","-1.978938781737701","0.4087069218695996","2.1949371277903675","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","59.0","0.0","1.620920242516187","2.1815734671082967","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","63.0","1.2849136735310651","2.725655236150682","2.2077260565078864","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","67.0","0.0","1.6859162313557168","2.2315299886402364","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","71.0","1.188277715008185","2.797292656377361","2.142129846199816","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","75.0","0.0","1.60791474773187","2.1607942919272167","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","79.0","-0.1282601886251169","1.4110669311299575","2.1470123736772337","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","83.0","0.0","1.5329939805248889","2.203258770697638","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","87.0","-0.7878702927227459","0.4907841978766903","2.125217591918975","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","91.0","0.0","1.6106818815774948","2.161786998145946","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","95.0","-0.8862975515969067","0.4367989510461633","2.2118428995967148","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","99.0","0.0","1.5663011693247009","2.234460621633892","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103.0","-0.9805216493835016","0.4157158976118681","2.1063148391165885","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_control","low_dim","x1","u","1.6376439050754494","0.7429697244598499","26.0","True","[]","0.0281951000215485","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -2.6074455742003932, ""square"": 0.027543774838869217, ""cube"": 0.377263044277117, ""tanh"": 7.604957817231007, ""signed_log1p"": -3.4229989328541324}","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_control","low_dim","x2","u","0.0","0.0","26.0","False","[]","0.0281951000215485","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_zero","low_dim","x1","u","1.6376439050754494","0.7429697244598499","26.0","True","[]","0.0388301000930368","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -2.6074455742003932, ""square"": 0.027543774838869217, ""cube"": 0.377263044277117, ""tanh"": 7.604957817231007, ""signed_log1p"": -3.4229989328541324}","1.6376439050754494","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_zero","low_dim","x2","u","0.0","0.4811577715375277","26.0","False","[]","0.0388301000930368","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -0.026535256813290165, ""square"": -0.03615649780911643, ""cube"": -0.22252126015824555, ""tanh"": -5.21113927770351, ""signed_log1p"": 6.093328203824694}","0.7411982170048832","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","low_dim","x1","u","1.6376439050754494","0.7429697244598499","26.0","","[]","0.0277533000335097","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -2.6074455742003932, ""square"": 0.027543774838869217, ""cube"": 0.377263044277117, ""tanh"": 7.604957817231007, ""signed_log1p"": -3.4229989328541324}","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","low_dim","x2","u","0.7411982170048832","0.4811577715375277","26.0","","[]","0.0277533000335097","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -0.026535256813290165, ""square"": -0.03615649780911643, ""cube"": -0.22252126015824555, ""tanh"": -5.21113927770351, ""signed_log1p"": 6.093328203824694}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","3.0","0.0","1.64","2.2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7.0","0.5003818664186679","2.52","2.22","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","11.0","0.0","1.64","2.2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","15.0","1.588855203878302","2.84","2.18","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","19.0","0.0","1.68","2.2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","23.0","1.102742760980774","2.88","2.2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","27.0","0.0","1.68","2.22","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","31.0","-1.0991712400376326","0.48","2.14","","","","","","","","","","","","","","","","","",""
