source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,0.0,0.8288017170774551,0.8288017170774551,<--,"(0,0) <-- (1,0)"
T1,T2,1,1.499201339272071e-21,-0.09521167412726098,0.09521167412726098,-->,"(0,-1) --> (1,0)"
T1,T2,2,0.009831600191005433,-0.025830099147315398,0.025830099147315398,-->,"(0,-2) --> (1,0)"
T1,C,0,2.629880662218327e-187,0.2860955869558422,0.2860955869558422,-->,"(0,0) --> (4,0)"
T1,u1,0,0.012903998085013295,0.024880764905880655,0.024880764905880655,<--,"(0,0) <-- (6,0)"
T2,T1,0,0.0,0.8288017170774551,0.8288017170774551,-->,"(1,0) --> (0,0)"
T2,T1,2,0.0060529997074602925,-0.02746370564567477,0.02746370564567477,-->,"(1,-2) --> (0,0)"
T2,C,0,1.956733210971327e-189,0.2876512160203707,0.2876512160203707,-->,"(1,0) --> (4,0)"
T3,C,1,0.015012334854115454,0.02433851673800215,0.02433851673800215,<->,"(2,-1) <-> (4,0)"
T3,C,2,0.000947297383503435,0.033078853890984576,0.033078853890984576,-->,"(2,-2) --> (4,0)"
T3,P,2,0.002695113528841141,0.030024806010355353,0.030024806010355353,-->,"(2,-2) --> (5,0)"
T4,C,2,1.724902737946955e-07,0.05228040839698542,0.05228040839698542,o->,"(3,-2) o-> (4,0)"
C,T1,0,2.629880662218327e-187,0.2860955869558422,0.2860955869558422,<--,"(4,0) <-- (0,0)"
C,T1,1,7.238250852871079e-05,0.03970226306133706,0.03970226306133706,-->,"(4,-1) --> (0,0)"
C,T2,0,1.956733210971327e-189,0.2876512160203707,0.2876512160203707,<--,"(4,0) <-- (1,0)"
C,T2,1,0.0009458652595911402,0.03307978152061765,0.03307978152061765,-->,"(4,-1) --> (1,0)"
P,T3,2,0.02366089615141928,0.022634900741942358,0.022634900741942358,<->,"(5,-2) <-> (2,0)"
u1,T1,0,0.012903998085013295,0.024880764905880655,0.024880764905880655,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.3866995754044822,0.3866995754044822,-->,"(6,-1) --> (0,0)"
u1,T2,2,2.424865499469063e-10,-0.06329300767301704,0.06329300767301704,-->,"(6,-2) --> (1,0)"
u1,P,1,0.0,0.38486447573138427,0.38486447573138427,-->,"(6,-1) --> (5,0)"
u1,P,2,3.241551101952147e-63,0.16677584721262625,0.16677584721262625,-->,"(6,-2) --> (5,0)"
u2,T1,2,2.0860323976422172e-11,-0.06696871345716518,0.06696871345716518,-->,"(7,-2) --> (0,0)"
u2,T2,1,0.0,0.5085496076582096,0.5085496076582096,-->,"(7,-1) --> (1,0)"
u2,T3,2,0.042897566670168676,-0.02025561948394577,0.02025561948394577,-->,"(7,-2) --> (2,0)"
u2,P,1,0.0,0.38672184792241354,0.38672184792241354,-->,"(7,-1) --> (5,0)"
u2,P,2,5.509851749973134e-57,0.15819953569301035,0.15819953569301035,-->,"(7,-2) --> (5,0)"
u3,T3,1,0.0,0.8209098910734764,0.8209098910734764,-->,"(8,-1) --> (2,0)"
u3,T3,2,6.437513621004852e-137,0.24534628279389897,0.24534628279389897,-->,"(8,-2) --> (2,0)"
u3,C,1,9.952506521412993e-267,0.3388083825447348,0.3388083825447348,-->,"(8,-1) --> (4,0)"
u3,C,2,1.8436842030095868e-05,0.042848101501341884,0.042848101501341884,-->,"(8,-2) --> (4,0)"
u3,P,1,0.0,0.4163342246169644,0.4163342246169644,-->,"(8,-1) --> (5,0)"
u3,P,2,9.517098807939264e-29,0.11098325849102297,0.11098325849102297,-->,"(8,-2) --> (5,0)"
u4,T4,1,0.0,0.8151102276828873,0.8151102276828873,-->,"(9,-1) --> (3,0)"
u4,T4,2,1.6671890375325385e-115,0.22557661641586507,0.22557661641586507,-->,"(9,-2) --> (3,0)"
u4,C,1,2.880799623047163e-239,0.32168030319629987,0.32168030319629987,-->,"(9,-1) --> (4,0)"
u4,C,2,3.7433917465435e-30,0.11382492107400122,0.11382492107400122,-->,"(9,-2) --> (4,0)"
u4,P,1,0.0,0.40142829855143486,0.40142829855143486,-->,"(9,-1) --> (5,0)"
u4,P,2,2.018478087386781e-59,0.16160965110932296,0.16160965110932296,-->,"(9,-2) --> (5,0)"
