source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,2.22295604535077e-210,0.3025553088263481,0.3025553088263481,<->,"(0,0) <-> (1,0)"
T1,T2,1,1.6440035711982807e-96,0.20641634852304247,0.20641634852304247,-->,"(0,-1) --> (1,0)"
T1,C,0,7.4125563215615225e-56,0.15665507453538288,0.15665507453538288,-->,"(0,0) --> (4,0)"
T1,C,1,1.52392627797506e-16,0.08249416080920798,0.08249416080920798,-->,"(0,-1) --> (4,0)"
T1,P,0,0.018387202353679112,-0.023600553404539648,0.023600553404539648,-->,"(0,0) --> (5,0)"
T1,u1,0,1.2974126327067415e-10,0.06425492437935403,0.06425492437935403,<--,"(0,0) <-- (6,0)"
T2,T1,0,2.22295604535077e-210,0.3025553088263481,0.3025553088263481,<->,"(1,0) <-> (0,0)"
T2,T1,1,3.19675577517751e-85,0.19395872408530312,0.19395872408530312,-->,"(1,-1) --> (0,0)"
T2,C,0,1.8600277145355244e-42,0.13607046839035247,0.13607046839035247,-->,"(1,0) --> (4,0)"
T2,C,1,1.756322327157917e-27,0.10840161873879818,0.10840161873879818,-->,"(1,-1) --> (4,0)"
T2,u2,0,2.363041397667419e-06,0.047203967809642824,0.047203967809642824,<--,"(1,0) <-- (7,0)"
T3,P,2,0.020580437581777748,0.023178921918880154,0.023178921918880154,o->,"(2,-2) o-> (5,0)"
T4,P,1,0.002402733522584599,0.030368315816334486,0.030368315816334486,-->,"(3,-1) --> (5,0)"
C,T1,0,7.4125563215615225e-56,0.15665507453538288,0.15665507453538288,<--,"(4,0) <-- (0,0)"
C,T1,1,5.488580642670206e-29,0.11149105969081935,0.11149105969081935,-->,"(4,-1) --> (0,0)"
C,T2,0,1.8600277145355244e-42,0.13607046839035247,0.13607046839035247,<--,"(4,0) <-- (1,0)"
C,T2,1,6.178521426289761e-46,0.14168156987047953,0.14168156987047953,-->,"(4,-1) --> (1,0)"
P,T1,0,0.018387202353679112,-0.023600553404539648,0.023600553404539648,<--,"(5,0) <-- (0,0)"
P,T1,1,3.0973820965082e-09,-0.05927220058915733,0.05927220058915733,<->,"(5,-1) <-> (0,0)"
P,T1,2,1.5641986953648817e-54,-0.15470155408886893,0.15470155408886893,<->,"(5,-2) <-> (0,0)"
P,T2,1,0.010348918723872325,-0.0256551460254133,0.0256551460254133,<->,"(5,-1) <-> (1,0)"
P,T2,2,4.860107526651712e-09,-0.05851122460491304,0.05851122460491304,-->,"(5,-2) --> (1,0)"
P,C,2,0.01819501499297294,-0.02363601184504282,0.02363601184504282,-->,"(5,-2) --> (4,0)"
u1,T1,0,1.2974126327067415e-10,0.06425492437935403,0.06425492437935403,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.5383723806070961,0.5383723806070961,-->,"(6,-1) --> (0,0)"
u1,T2,2,0.0032459443814736363,0.02944782766413675,0.02944782766413675,-->,"(6,-2) --> (1,0)"
u1,P,1,1.4023723598715485e-240,0.3225826293279423,0.3225826293279423,-->,"(6,-1) --> (5,0)"
u1,P,2,4.3238398379337224e-83,0.19147122390698618,0.19147122390698618,-->,"(6,-2) --> (5,0)"
u2,T1,2,1.0142290660246911e-131,-0.24079841953435652,0.24079841953435652,-->,"(7,-2) --> (0,0)"
u2,T2,0,2.363041397667419e-06,0.047203967809642824,0.047203967809642824,-->,"(7,0) --> (1,0)"
u2,T2,1,0.0,0.5600566654730712,0.5600566654730712,-->,"(7,-1) --> (1,0)"
u2,T2,2,1.520222355321344e-11,-0.06743505123865172,0.06743505123865172,-->,"(7,-2) --> (1,0)"
u2,C,1,0.00020401280655564638,-0.03716151288987563,0.03716151288987563,-->,"(7,-1) --> (4,0)"
u2,C,2,8.735515330783321e-13,-0.07146204499431064,0.07146204499431064,-->,"(7,-2) --> (4,0)"
u2,P,1,0.0,0.39105040920984685,0.39105040920984685,-->,"(7,-1) --> (5,0)"
u2,P,2,1.3211998097339036e-69,0.17512381477315428,0.17512381477315428,-->,"(7,-2) --> (5,0)"
u3,T3,1,0.0,0.8223908609306737,0.8223908609306737,-->,"(8,-1) --> (2,0)"
u3,T3,2,8.645056098504618e-136,0.24433795273677422,0.24433795273677422,-->,"(8,-2) --> (2,0)"
u3,C,1,5.226266135662121e-137,0.24555710429734362,0.24555710429734362,-->,"(8,-1) --> (4,0)"
u3,C,2,0.007535516598863788,0.026744672590779013,0.026744672590779013,-->,"(8,-2) --> (4,0)"
u3,P,1,0.0,0.40326931479531036,0.40326931479531036,-->,"(8,-1) --> (5,0)"
u3,P,2,1.9440273244283066e-52,0.15163464082282957,0.15163464082282957,-->,"(8,-2) --> (5,0)"
u4,T4,1,0.0,0.8179068235650325,0.8179068235650325,-->,"(9,-1) --> (3,0)"
u4,T4,2,2.9748444009357847e-121,0.23106555263668327,0.23106555263668327,-->,"(9,-2) --> (3,0)"
u4,C,1,3.739114107230772e-114,0.2243965991165583,0.2243965991165583,-->,"(9,-1) --> (4,0)"
u4,C,2,3.5504842812869856e-07,0.05093521852784437,0.05093521852784437,-->,"(9,-2) --> (4,0)"
u4,P,1,0.0,0.3981208014542508,0.3981208014542508,-->,"(9,-1) --> (5,0)"
u4,P,2,3.018519602774474e-11,0.06643141029186427,0.06643141029186427,-->,"(9,-2) --> (5,0)"
