source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,1,4.3238336955930124e-19,0.08917034322381524,0.08917034322381524,-->,"(0,-1) --> (1,0)"
T1,C,1,0.01609182952018151,-0.024081031464363516,0.024081031464363516,<->,"(0,-1) <-> (4,0)"
T1,u1,0,4.0367489408752007e-16,0.0812906724557227,0.0812906724557227,<--,"(0,0) <-- (6,0)"
T2,T1,1,1.7400798958555501e-09,-0.06020189352647043,0.06020189352647043,<->,"(1,-1) <-> (0,0)"
T2,T1,2,4.243297845067931e-36,-0.12504632532406357,0.12504632532406357,<->,"(1,-2) <-> (0,0)"
T4,u4,0,1.485291454001719e-218,0.30807692841216566,0.30807692841216566,<--,"(3,0) <-- (9,0)"
C,T1,2,0.00019097585148958765,-0.037320710469600456,0.037320710469600456,<->,"(4,-2) <-> (0,0)"
P,T4,1,0.005379229920164249,-0.02785299103456843,0.02785299103456843,<->,"(5,-1) <-> (3,0)"
P,T4,2,0.010439639121983368,-0.025623546186368154,0.025623546186368154,-->,"(5,-2) --> (3,0)"
P,C,1,0.04244230378532256,-0.02030420405068248,0.02030420405068248,-->,"(5,-1) --> (4,0)"
P,u3,0,0.0005211687416590341,0.034712793274226036,0.034712793274226036,<--,"(5,0) <-- (8,0)"
u1,T1,0,4.0367489408752007e-16,0.0812906724557227,0.0812906724557227,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.7661757596391331,0.7661757596391331,-->,"(6,-1) --> (0,0)"
u1,T1,2,0.0,-0.8629071412096603,0.8629071412096603,-->,"(6,-2) --> (0,0)"
u1,P,1,3.8862341451232275e-20,0.0917841262489309,0.0917841262489309,-->,"(6,-1) --> (5,0)"
u1,P,2,1.7741417378350286e-13,0.07360514468000794,0.07360514468000794,-->,"(6,-2) --> (5,0)"
u2,T1,2,0.014096793010971815,0.024559526179748083,0.024559526179748083,-->,"(7,-2) --> (0,0)"
u2,T2,1,1.9253365937571707e-13,0.0734926513505457,0.0734926513505457,-->,"(7,-1) --> (1,0)"
u2,T2,2,0.0012728399470715232,0.03223050837047449,0.03223050837047449,-->,"(7,-2) --> (1,0)"
u2,P,1,1.2348454804974524e-39,0.1312605669263095,0.1312605669263095,-->,"(7,-1) --> (5,0)"
u2,P,2,1.9402748656683456e-15,0.07938321554580212,0.07938321554580212,-->,"(7,-2) --> (5,0)"
u3,T3,1,3.246270186340939e-28,0.10984921509501062,0.10984921509501062,-->,"(8,-1) --> (2,0)"
u3,T3,2,0.00025695541525786716,0.03655192858318752,0.03655192858318752,-->,"(8,-2) --> (2,0)"
u3,T4,2,3.5234384786918765e-06,-0.04638314712919776,0.04638314712919776,-->,"(8,-2) --> (3,0)"
u3,P,0,0.0005211687416590341,0.034712793274226036,0.034712793274226036,-->,"(8,0) --> (5,0)"
u3,P,1,1.9416097311910596e-16,0.08217679481468168,0.08217679481468168,-->,"(8,-1) --> (5,0)"
u3,P,2,6.869470773527796e-07,0.04965556545052924,0.04965556545052924,-->,"(8,-2) --> (5,0)"
u4,T4,0,1.485291454001719e-218,0.30807692841216566,0.30807692841216566,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.8280133366494574,0.8280133366494574,-->,"(9,-1) --> (3,0)"
u4,T4,2,0.0,-0.9091365918300148,0.9091365918300148,-->,"(9,-2) --> (3,0)"
u4,P,1,2.1592643634334328e-26,0.10607771054379873,0.10607771054379873,-->,"(9,-1) --> (5,0)"
u4,P,2,3.603583021739662e-12,0.069485520989582,0.069485520989582,-->,"(9,-2) --> (5,0)"
