source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
u1,P,1,1.6228703973572232e-22,0.0974729978696913,0.0974729978696913,-->,"(6,-1) --> (5,0)"
u1,P,2,6.0727843936213986e-05,0.04010858721133407,0.04010858721133407,-->,"(6,-2) --> (5,0)"
u2,T1,2,1.0955315752364474e-20,0.09312856530281374,0.09312856530281374,-->,"(7,-2) --> (0,0)"
u2,T2,0,1.8308615977731623e-07,0.05215449661094425,0.05215449661094425,-->,"(7,0) --> (1,0)"
u2,T2,1,8.894469077692308e-174,0.27574113320452953,0.27574113320452953,-->,"(7,-1) --> (1,0)"
u2,T2,2,9.918017859596164e-218,-0.30753288882350344,0.30753288882350344,-->,"(7,-2) --> (1,0)"
u2,T4,2,0.03187751213939694,-0.021471456246065224,0.021471456246065224,-->,"(7,-2) --> (3,0)"
u2,P,0,0.04479629384141251,0.020079167181676526,0.020079167181676526,-->,"(7,0) --> (5,0)"
u2,P,1,1.7275903142061723e-10,0.0638159083899602,0.0638159083899602,-->,"(7,-1) --> (5,0)"
u2,P,2,2.3591175568482192e-17,0.08465090718727518,0.08465090718727518,-->,"(7,-2) --> (5,0)"
u3,T3,1,1.0333802823551265e-160,0.26536152407862956,0.26536152407862956,-->,"(8,-1) --> (2,0)"
u3,T3,2,1.5585989650207322e-68,0.17370303278564758,0.17370303278564758,-->,"(8,-2) --> (2,0)"
u3,T4,2,0.00011434053000894702,-0.03859121961960241,0.03859121961960241,-->,"(8,-2) --> (3,0)"
u3,C,0,0.03391933167367733,0.021224359851419263,0.021224359851419263,-->,"(8,0) --> (4,0)"
u3,C,1,1.314746618093851e-06,0.04838913851022696,0.04838913851022696,-->,"(8,-1) --> (4,0)"
u3,P,1,7.144609053256757e-21,0.09357810394484878,0.09357810394484878,-->,"(8,-1) --> (5,0)"
u4,T4,0,5.754430942387053e-12,0.0688208293968833,0.0688208293968833,-->,"(9,0) --> (3,0)"
u4,T4,1,0.0,0.419634881678538,0.419634881678538,-->,"(9,-1) --> (3,0)"
u4,T4,2,0.0,-0.42318941976010654,0.42318941976010654,-->,"(9,-2) --> (3,0)"
u4,C,1,1.0332390923301431e-08,0.05724637132318891,0.05724637132318891,-->,"(9,-1) --> (4,0)"
u4,C,2,0.0033148102744471344,0.029387192147612148,0.029387192147612148,-->,"(9,-2) --> (4,0)"
u4,P,1,4.837452137265422e-18,0.08647624846852409,0.08647624846852409,-->,"(9,-1) --> (5,0)"
u4,P,2,3.0585963566695077e-06,0.046676868759188986,0.046676868759188986,-->,"(9,-2) --> (5,0)"
