source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,0.0,0.5666416852403167,0.5666416852403167,<->,"(0,0) <-> (1,0)"
T1,T2,1,2.6744979500146176e-96,0.20617037420536616,0.20617037420536616,-->,"(0,-1) --> (1,0)"
T1,T2,2,1.6453209013641015e-116,-0.2266469767919764,0.2266469767919764,-->,"(0,-2) --> (1,0)"
T1,C,0,2.5637745171867333e-109,0.21964968642059035,0.21964968642059035,-->,"(0,0) --> (4,0)"
T1,C,1,2.8955819780927285e-12,0.06981340103282176,0.06981340103282176,-->,"(0,-1) --> (4,0)"
T1,C,2,9.276178293331482e-05,-0.03911495534600952,0.03911495534600952,-->,"(0,-2) --> (4,0)"
T1,u1,0,0.036512471699550096,0.020927769517146755,0.020927769517146755,<--,"(0,0) <-- (6,0)"
T2,T1,0,0.0,0.5666416852403167,0.5666416852403167,<->,"(1,0) <-> (0,0)"
T2,T1,1,3.411555254890112e-237,0.32043714321880684,0.32043714321880684,-->,"(1,-1) --> (0,0)"
T2,T1,2,9.175252606851017e-126,-0.23538801892245892,0.23538801892245892,-->,"(1,-2) --> (0,0)"
T2,C,0,5.922208546617719e-100,0.210078296591228,0.210078296591228,-->,"(1,0) --> (4,0)"
T2,C,1,4.914332596412832e-21,0.0939979890428638,0.0939979890428638,-->,"(1,-1) --> (4,0)"
T2,C,2,5.975626167267765e-12,-0.06879476910412739,0.06879476910412739,-->,"(1,-2) --> (4,0)"
T3,C,2,0.005200914144400523,0.02796920724418034,0.02796920724418034,<->,"(2,-2) <-> (4,0)"
T3,P,2,0.0036415680103837685,0.029092891730894188,0.029092891730894188,<->,"(2,-2) <-> (5,0)"
T4,C,2,0.00134601125591846,0.03208771147616622,0.03208771147616622,-->,"(3,-2) --> (4,0)"
T4,P,1,0.02714102456930491,0.022110383417942962,0.022110383417942962,<->,"(3,-1) <-> (5,0)"
T4,P,2,0.038002693033041775,0.020763157041594923,0.020763157041594923,<->,"(3,-2) <-> (5,0)"
C,T1,0,2.5637745171867333e-109,0.21964968642059035,0.21964968642059035,<--,"(4,0) <-- (0,0)"
C,T1,1,1.1016138239214607e-41,0.13475846033642566,0.13475846033642566,-->,"(4,-1) --> (0,0)"
C,T1,2,1.2996901564369545e-07,-0.05279829594406154,0.05279829594406154,-->,"(4,-2) --> (0,0)"
C,T2,0,5.922208546617719e-100,0.210078296591228,0.210078296591228,<--,"(4,0) <-- (1,0)"
C,T2,1,4.027196926771966e-51,0.14967371577296662,0.14967371577296662,-->,"(4,-1) --> (1,0)"
C,T2,2,1.8099834610666993e-07,-0.05218615633549477,0.05218615633549477,-->,"(4,-2) --> (1,0)"
C,T4,2,0.048919193919473226,0.01970434588881176,0.01970434588881176,<->,"(4,-2) <-> (3,0)"
u1,T1,0,0.036512471699550096,0.020927769517146755,0.020927769517146755,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.5449114592768213,0.5449114592768213,-->,"(6,-1) --> (0,0)"
u1,T1,2,0.00077920208140099,-0.033620721877384914,0.033620721877384914,-->,"(6,-2) --> (0,0)"
u1,T2,2,0.0,-0.3677870684035524,0.3677870684035524,-->,"(6,-2) --> (1,0)"
u1,C,1,0.0002601274118888461,0.036540565753109294,0.036540565753109294,-->,"(6,-1) --> (4,0)"
