source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,0.0,0.8242355585916601,0.8242355585916601,<--,"(0,0) <-- (1,0)"
T1,T2,1,2.4693017036328536e-82,0.19061215342372756,0.19061215342372756,-->,"(0,-1) --> (1,0)"
T1,T2,2,4.031128781159635e-32,-0.11764828357102977,0.11764828357102977,-->,"(0,-2) --> (1,0)"
T1,C,0,7.978337069243093e-184,0.28347878330295473,0.28347878330295473,-->,"(0,0) --> (4,0)"
T1,u1,0,0.00022707482204633716,0.036893473647786786,0.036893473647786786,<--,"(0,0) <-- (6,0)"
T2,T1,0,0.0,0.8242355585916601,0.8242355585916601,-->,"(1,0) --> (0,0)"
T2,T1,1,0.0025833130861682234,0.030158154764696382,0.030158154764696382,-->,"(1,-1) --> (0,0)"
T2,T1,2,1.5999950399090717e-85,-0.1942634194918444,0.1942634194918444,-->,"(1,-2) --> (0,0)"
T2,C,0,5.456578203172798e-186,0.2851330766574062,0.2851330766574062,-->,"(1,0) --> (4,0)"
T3,C,1,0.032572251080198074,0.021385161694754056,0.021385161694754056,<->,"(2,-1) <-> (4,0)"
T3,C,2,0.0007470349846451937,0.03373026603366438,0.03373026603366438,<->,"(2,-2) <-> (4,0)"
T3,P,2,0.004649777324550373,0.028319734266425214,0.028319734266425214,<->,"(2,-2) <-> (5,0)"
T4,C,2,1.2597503367636297e-08,0.05690666815018394,0.05690666815018394,o->,"(3,-2) o-> (4,0)"
C,T1,0,7.978337069243093e-184,0.28347878330295473,0.28347878330295473,<--,"(4,0) <-- (0,0)"
C,T1,1,0.00951824447872273,0.025948213941462017,0.025948213941462017,-->,"(4,-1) --> (0,0)"
C,T2,0,5.456578203172798e-186,0.2851330766574062,0.2851330766574062,<--,"(4,0) <-- (1,0)"
C,T2,1,1.6994643702486272e-09,0.06024003810323269,0.06024003810323269,-->,"(4,-1) --> (1,0)"
C,T4,2,0.027433050022839814,0.022063005716848005,0.022063005716848005,<->,"(4,-2) <-> (3,0)"
u1,T1,0,0.00022707482204633716,0.036893473647786786,0.036893473647786786,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.6022383788336083,0.6022383788336083,-->,"(6,-1) --> (0,0)"
u1,T1,2,2.1525210065679173e-95,0.2051797816284425,0.2051797816284425,-->,"(6,-2) --> (0,0)"
u1,T2,2,2.388828563680367e-69,-0.1747875855007973,0.1747875855007973,-->,"(6,-2) --> (1,0)"
u1,P,1,4.17913743144e-310,0.3636964873335278,0.3636964873335278,-->,"(6,-1) --> (5,0)"
u1,P,2,2.2021768162428566e-77,0.18473169910779608,0.18473169910779608,-->,"(6,-2) --> (5,0)"
u2,T1,1,0.0,-0.5838476976204747,0.5838476976204747,-->,"(7,-1) --> (0,0)"
u2,T1,2,6.8942148967455535e-143,-0.25063097066585227,0.25063097066585227,-->,"(7,-2) --> (0,0)"
u2,T2,1,0.0,0.5144801122325631,0.5144801122325631,-->,"(7,-1) --> (1,0)"
u2,T3,2,0.044938662382924904,-0.02006079844262624,0.02006079844262624,-->,"(7,-2) --> (2,0)"
u2,P,1,0.0,0.37268851604672076,0.37268851604672076,-->,"(7,-1) --> (5,0)"
u2,P,2,3.6603374363185705e-70,0.17582294379365399,0.17582294379365399,-->,"(7,-2) --> (5,0)"
u3,T2,2,0.03696388189037538,-0.0208755393270883,0.0208755393270883,-->,"(8,-2) --> (1,0)"
u3,T3,1,0.0,0.8170706414416428,0.8170706414416428,-->,"(8,-1) --> (2,0)"
u3,T3,2,7.163756083665041e-138,0.2461850995895261,0.2461850995895261,-->,"(8,-2) --> (2,0)"
u3,C,1,6.450925696803839e-251,0.3290382245823701,0.3290382245823701,-->,"(8,-1) --> (4,0)"
u3,C,2,5.704140777245391e-07,0.05000721410924145,0.05000721410924145,-->,"(8,-2) --> (4,0)"
u3,P,1,0.0,0.40307971056325886,0.40307971056325886,-->,"(8,-1) --> (5,0)"
u3,P,2,6.64211515411372e-36,0.12469477689643729,0.12469477689643729,-->,"(8,-2) --> (5,0)"
u4,T2,2,0.0363498550979976,-0.02094386378345188,0.02094386378345188,-->,"(9,-2) --> (1,0)"
u4,T4,1,0.0,0.8090755172857457,0.8090755172857457,-->,"(9,-1) --> (3,0)"
u4,T4,2,6.181340475218859e-117,0.22695663104655614,0.22695663104655614,-->,"(9,-2) --> (3,0)"
u4,C,1,7.479023486654214e-227,0.31357245487452107,0.31357245487452107,-->,"(9,-1) --> (4,0)"
u4,C,2,6.1500374698922264e-34,0.12107181660994262,0.12107181660994262,-->,"(9,-2) --> (4,0)"
u4,P,1,0.0,0.3865388871945774,0.3865388871945774,-->,"(9,-1) --> (5,0)"
u4,P,2,7.63555575158551e-57,0.15799881439394362,0.15799881439394362,-->,"(9,-2) --> (5,0)"
