source,target,lag,p_value,effect_size,abs_effect_size,connection_type,connection_string
T1,T2,0,0.0,0.4343122111807344,0.4343122111807344,-->,"(0,0) --> (1,0)"
T1,T2,1,2.360085703803298e-66,0.17095834468444807,0.17095834468444807,-->,"(0,-1) --> (1,0)"
T1,C,0,2.0407252558897406e-71,0.17748257055270636,0.17748257055270636,-->,"(0,0) --> (4,0)"
T1,C,1,1.596456333605459e-10,0.06396190726377175,0.06396190726377175,-->,"(0,-1) --> (4,0)"
T1,u1,0,0.01339462452302825,0.024745171166182443,0.024745171166182443,<--,"(0,0) <-- (6,0)"
T2,T1,0,0.0,0.4343122111807344,0.4343122111807344,<--,"(1,0) <-- (0,0)"
T2,T1,1,1.3553621484805854e-91,0.20107379789924656,0.20107379789924656,-->,"(1,-1) --> (0,0)"
T2,C,0,2.5496616006820457e-55,0.15588520178925813,0.15588520178925813,<--,"(1,0) <-- (4,0)"
T2,C,1,6.509124665697838e-14,0.07494550325959227,0.07494550325959227,-->,"(1,-1) --> (4,0)"
T2,u2,0,4.868816980297746e-08,0.05455656222752628,0.05455656222752628,<--,"(1,0) <-- (7,0)"
T3,C,2,0.0019080480488885372,0.031061538380435762,0.031061538380435762,<->,"(2,-2) <-> (4,0)"
T3,P,2,0.015542935718768153,0.02421482207630399,0.02421482207630399,<->,"(2,-2) <-> (5,0)"
T3,u3,0,2.262269833054951e-24,0.101646011443289,0.101646011443289,<--,"(2,0) <-- (8,0)"
T4,P,1,0.01902476401521373,0.02346776775110468,0.02346776775110468,<->,"(3,-1) <-> (5,0)"
T4,P,2,0.003654352984193389,0.029084839285274743,0.029084839285274743,<->,"(3,-2) <-> (5,0)"
T4,u4,0,4.2921326847641844e-11,0.06589918539592865,0.06589918539592865,<--,"(3,0) <-- (9,0)"
C,T1,0,2.0407252558897406e-71,0.17748257055270636,0.17748257055270636,<--,"(4,0) <-- (0,0)"
C,T1,1,6.125856003573057e-32,0.11732228395854201,0.11732228395854201,-->,"(4,-1) --> (0,0)"
C,T2,0,2.5496616006820457e-55,0.15588520178925813,0.15588520178925813,-->,"(4,0) --> (1,0)"
C,T2,1,1.1188210691511586e-30,0.11487853510747045,0.11487853510747045,-->,"(4,-1) --> (1,0)"
C,u3,0,0.0007461984613313431,0.033741794501525174,0.033741794501525174,<--,"(4,0) <-- (8,0)"
P,T1,1,0.00012915177639775507,-0.03830402195659581,0.03830402195659581,<->,"(5,-1) <-> (0,0)"
P,T1,2,2.2573562542079756e-41,-0.13422995609844848,0.13422995609844848,-->,"(5,-2) --> (0,0)"
P,T2,1,0.005355837939337427,-0.02787410891058175,0.02787410891058175,<->,"(5,-1) <-> (1,0)"
P,T2,2,7.817426582535777e-31,-0.11516150987169514,0.11516150987169514,-->,"(5,-2) --> (1,0)"
P,u3,0,0.010954162518477679,0.025457190908792244,0.025457190908792244,<--,"(5,0) <-- (8,0)"
P,u4,0,0.026945612350469262,0.02213860864454047,0.02213860864454047,<--,"(5,0) <-- (9,0)"
u1,T1,0,0.01339462452302825,0.024745171166182443,0.024745171166182443,-->,"(6,0) --> (0,0)"
u1,T1,1,0.0,0.48584931817209415,0.48584931817209415,-->,"(6,-1) --> (0,0)"
u1,T1,2,0.0011192442666874613,-0.032603602889309344,0.032603602889309344,-->,"(6,-2) --> (0,0)"
u1,T2,2,0.0,-0.49657559912864657,0.49657559912864657,-->,"(6,-2) --> (1,0)"
u1,C,2,0.00037039697134183064,-0.035626694953417526,0.035626694953417526,-->,"(6,-2) --> (4,0)"
